code,name,trading_value,open_price,high_price,low_price,close_price
00791B,復華信用債1-5,5716550,56.6,56.6,56.55,56.55
00792B,群益A級公司債,4659818,30.2,30.29,30.14,30.14
00793B,群益AAA-A醫療債,1630846,29.45,29.55,29.45,29.55
00795B,中信美國公債20年,161671863,25.68,25.75,25.64,25.64
00799B,國泰A級醫療債,3434892,28.14,28.35,28.14,28.3
00834B,第一金金融債10+,3295000,32.95,32.95,32.95,32.95
00836B,永豐10年A公司債,28441,27.81,27.81,27.81,27.81
00840B,凱基IG精選15+,2850000,28.5,28.5,28.5,28.5
00841B,凱基AAA-AA公司債,2730000,27.3,27.3,27.3,27.3
00842B,台新美元銀行債,1139395,29.08,29.08,29.05,29.07
00844B,台新15年IG金融債,2414400,30.18,30.18,30.18,30.18
00845B,富邦新興投等債,3253160,32.16,32.21,32.16,32.21
00846B,富邦歐洲銀行債,3558310,34.87,34.87,34.8,34.85
00847B,中信美國市政債,15082070,24.2,24.3,24.18,24.2
00848B,中信新興亞洲債,16686964,33.11,33.11,33.07,33.07
00849B,中信EM主權債0-5,19252234,37.31,37.37,37.31,37.35
00853B,統一美債10年Aa-A,31052978,26.51,26.51,26.31,26.31
00856B,永豐1-3年美公債,2621094,37.44,37.44,37.43,37.43
00857B,永豐20年美公債,14500327,22.33,22.4,22.31,22.31
00858,永豐美國500大,22398513,35.88,35.88,35.6,35.6
00859B,群益0-1年美債,130038776,40.73,40.74,40.62,40.69
00860B,群益1-5Y投資級債,4014831,37.84,37.86,37.84,37.84
00862B,中信投資級公司債,17792023,30.3,30.3,30.23,30.25
00863B,中信全球電信債,15262952,30.4,30.41,30.4,30.4
00864B,中信美國公債0-1,68794164,46.25,46.28,46.16,46.25
00867B,台新A-BBB電信債,29642,29.17,29.17,29.17,29.17
00870B,元大15年EM主權債,54280,27.16,27.16,27.12,27.12
00877,復華中國5G,70327532,37.96,38.62,37.8,38.2
00884B,中信低碳新興債,14995901,28.36,28.37,28.29,28.29
00886,永豐美國科技,969571,47.87,47.87,47.87,47.87
00887,永豐中國科技50大,64613291,15.69,15.96,15.67,15.79
00888,永豐台灣ESG,277610089,34.48,34.85,34.48,34.58
00890B,凱基ESG BBB債15+,3287874,30.96,30.99,30.96,30.96
00928,中信上櫃ESG 30,27213774,32.78,33.04,31.9,31.93
00931B,統一美債20年,43778929,12.94,12.96,12.9,12.9
00933B,國泰10Y+金融債,88994935,15.35,15.4,15.34,15.34
00937B,群益ESG投等債20+,742853278,14.24,14.29,14.21,14.21
00942B,台新美A公司債20+,23748429,13.62,13.69,13.62,13.65
00948B,中信優息投資級債,42489541,9.09,9.12,9.08,9.09
00950B,凱基A級公司債,13942199,13.5,13.55,13.5,13.5
00955,中信日本商社,58407158,16.53,16.61,16.47,16.56
00957B,兆豐US優選投等債,691763,12.91,12.92,12.88,12.88
00958B,永豐ESG銀行債15+,2181258,8.96,8.97,8.95,8.95
00959B,大華投等美債15Y+,11486527,9.02,9.08,9.02,9.04
00966B,統一ESG投等債15+,3653754,13.39,13.45,13.39,13.41
00967B,元大優息美債,6462263,8.97,8.97,8.79,8.79
00968B,元大優息投等債,13573613,8.95,8.98,8.94,8.95
00969B,元大零息超長美債,4326057,7.9,7.95,7.9,7.92
00970B,台新BBB投等債20+,12428549,8.98,9.02,8.98,8.98
009806,台新標普500,145374,13.58,13.6,13.58,13.6
009807,台新標普科技精選,107005,16.78,16.84,16.78,16.84
00980B,台新特選IG債10+,8048879,9.14,9.14,9.11,9.11
00980D,主動聯博投等入息,12260906,19.8,19.87,19.8,19.85
00980T,平衡凱基美國TOP,1462814,11.8,11.8,11.78,11.78
009814,富邦標普500,6893702,11.29,11.31,11.29,11.31
009815,大華美國MAG7+,16511072,11.52,11.56,11.52,11.52
00981B,第一金優選非投債,97307456,9.12,9.13,9.12,9.13
00981D,主動中信非投等債,25354960,10.19,10.22,10.19,10.2
009822,華南永昌未來金融,951172,9.52,9.52,9.48,9.5
009823,群益S&P500,21962689,10.35,10.36,10.34,10.34
009825,聯邦美國金融創新,2718691,9.94,9.97,9.89,9.97
00982B,FT投資級債20+,724493,9.38,9.41,9.38,9.4
00983B,大華優利美公債20,3406032,15.0,15.02,14.97,14.97
00984B,大華優利美A債15,17424804,15.67,15.73,15.67,15.67
00985D,主動貝萊德優投等,9693814,9.73,9.75,9.71,9.72
00986B,FT金融債10+,368382,9.43,9.45,9.43,9.45
00986D,主動復華金融債息,1701767,14.18,14.2,14.17,14.17
00987B,野村10+澳洲公債,5632740,15.58,15.59,15.56,15.59
00987D,主動統一美債量化,9814819,9.75,9.85,9.75,9.82
00988B,玉山嚴選非投債,21475571,19.35,19.4,19.34,19.37
00989B,台新美國非投等債,15206326,9.92,9.97,9.92,9.97
00990B,國泰收益非投等債,30392439,9.97,9.98,9.96,9.98
00998A,主動復華金融股息,198194246,17.44,17.44,17.3,17.3
020001,富邦存股雙十N,0,,,,
020025,統一亞洲半導體N,1058520,37.88,37.88,37.7,37.7
020033,統一恒生科期N,27440,3.41,3.44,3.41,3.43
020035,元大上櫃ESG高息N,0,,,,
020040,元大上櫃ESG龍頭N,11090,11.09,11.09,11.09,11.09
020041,兆豐半導體氣候N,0,,,,
1240,茂生農經,289126,55.1,55.7,55.1,55.6
1259,安心,1111885,63.5,64.5,63.5,64.5
1264,德麥,3348793,243.5,244.5,243.5,244.5
1268,漢來美食,3578153,172.0,173.5,172.0,173.0
1294,漢田生技,512167,51.0,51.5,51.0,51.5
1295,生合,552426,44.25,44.6,44.25,44.5
1336,台翰,6009755,16.15,17.0,16.15,16.75
1565,精華,11486998,96.1,96.9,95.7,96.5
1569,濱川,70899307,51.0,53.0,50.4,52.0
1570,力肯,1093474,32.35,32.6,32.0,32.6
1580,新麥,12064093,97.5,97.5,96.0,96.7
1584,精剛,6527738,18.0,18.2,18.0,18.2
1586,和勤,3736668,17.95,18.0,17.85,17.95
1591,駿吉-KY,8554193,38.35,39.5,38.35,39.4
1593,祺驊,837309,31.85,32.35,31.2,31.55
1595,川寶,20653820,68.8,68.8,64.4,64.4
1599,宏佳騰,209643,23.55,23.55,23.0,23.1
1742,台蠟,229496,17.9,17.9,17.5,17.55
1777,生泰,1031600,73.7,74.1,73.4,73.9
1780,立弘,3692102,24.5,25.2,24.35,25.15
1781,合世,120603,10.0,10.05,9.93,10.05
1784,訊聯,2486929,58.3,59.1,58.1,59.1
1785,光洋科,665202516,95.3,98.6,95.1,96.0
1788,杏昌,1483799,128.0,128.5,128.0,128.0
1796,金穎生技,118384,29.8,29.8,29.5,29.5
1799,易威,3094577,28.8,28.8,28.4,28.5
1813,寶利徠,351857,11.25,11.5,11.2,11.35
1815,富喬,6135195648,119.0,119.5,111.0,112.0
2035,唐榮,412774,27.25,27.8,27.25,27.8
2061,風青,150818582,52.5,56.0,51.9,52.4
2063,世鎧,455467,23.7,23.8,23.6,23.8
2064,晉椿,4355320,12.15,12.45,11.9,11.95
2065,世豐,1879920,35.5,35.65,35.0,35.25
2066,世德,1620621,52.9,52.9,51.0,52.3
2067,嘉鋼,260643,4.97,5.4,4.97,5.21
2070,精湛,4388688,61.5,62.0,61.4,61.7
2073,雄順,2058,,,,
2221,大甲,949181511,110.5,116.0,108.0,116.0
2230,泰茂,1944156,21.8,21.95,21.3,21.95
2235,謚源,225600,28.2,28.5,27.7,28.3
2596,綠意,5737303,35.45,35.45,34.45,34.7
2640,大車隊,33066452,159.0,172.0,159.0,172.0
2641,正德,16932109,17.4,17.65,17.4,17.6
2643,捷迅,507239,62.6,62.7,62.6,62.6
2718,全心投控,506960,40.0,40.1,40.0,40.1
2719,燦星旅,82303,19.5,19.5,19.45,19.5
2724,藝舍-KY,46641,10.4,10.75,10.4,10.75
2726,雅茗-KY,172505,8.13,8.13,7.94,8.1
2729,瓦城,5716014,155.0,157.0,153.5,154.5
2732,六角,777148,62.8,63.4,62.8,62.8
2734,易飛網,371279,14.5,14.6,14.5,14.55
2736,富野,335063,11.35,11.4,11.35,11.4
2740,華軒,40888,31.8,31.8,31.8,31.8
2743,山富,2553645,52.9,53.5,52.7,53.0
2745,五福,4758752,83.7,84.8,83.5,84.5
2751,王座,59358,53.5,53.5,53.5,53.5
2752,豆府,411019,179.0,180.0,179.0,180.0
2754,亞洲藏壽司,1400050,69.0,69.9,69.0,69.5
2755,揚秦,2941438,98.0,98.5,98.0,98.3
2756,聯發國際,319170,62.2,63.0,62.2,63.0
2916,滿心,527068,40.65,40.75,40.5,40.65
2924,宏太-KY,51200,16.85,17.45,16.85,17.45
2926,誠品生活,71613,29.95,30.0,29.95,30.0
2937,集雅社,224129,44.45,44.45,44.45,44.45
2938,床的世界,6665871,18.45,18.55,18.15,18.15
2941,米斯特,150660,29.9,30.9,29.9,30.0
2947,振宇五金,392984,60.1,60.2,60.0,60.2
2948,寶陞,55135,37.75,37.75,37.75,37.75
2949,欣新網,8159,,,,
3064,泰偉,1122,,,,
3066,李洲,149975854,25.8,28.3,25.6,28.3
3067,全域,0,,,,
3071,協禧,1944610,23.3,23.4,23.25,23.4
3073,天方能源,179374,20.85,22.1,20.85,20.85
3078,僑威,21910046,44.6,44.8,44.2,44.6
3081,聯亞,12023877395,2910.0,2930.0,2715.0,2720.0
3083,網龍,890908,21.85,22.2,21.85,22.15
3085,新零售,61873,11.75,11.75,11.7,11.7
3086,華義*,1707222,29.7,29.7,28.9,28.9
3088,艾訊,82796656,125.0,127.5,125.0,126.0
3093,港建*,4535502,44.5,45.0,44.05,44.15
3095,及成,240393,35.6,36.8,35.6,36.0
3105,穩懋,23134627183,482.0,507.0,469.0,471.0
3114,好德,3962586,30.35,30.7,30.15,30.35
3115,富榮綱,114706,8.2,8.45,7.94,8.18
3118,進階,354576,31.4,31.65,31.4,31.65
3122,笙泉,819281,24.05,24.45,23.9,24.45
3128,昇銳,2559465,20.75,20.85,20.25,20.25
3131,弘塑,761450820,2365.0,2465.0,2365.0,2395.0
3141,晶宏,517640301,93.4,97.5,93.2,94.4
3147,大綜,153832494,234.0,240.0,230.0,232.5
3152,璟德,21190724,222.5,223.5,219.5,219.5
3158,嘉實,998955,86.1,86.1,85.6,86.0
3162,精確,65167968,73.7,74.6,72.3,72.7
3163,波若威,1124803578,676.0,682.0,645.0,652.0
3169,亞信,12579371,100.0,103.5,100.0,101.5
3171,炎洲流通,68327,59.3,59.3,59.3,59.3
3176,基亞,52019510,37.95,39.95,37.95,39.9
3178,公準,3779134,61.3,62.9,61.3,62.8
3188,鑫龍騰,3263171,23.75,24.0,23.65,23.9
3191,雲嘉南,410289,16.5,16.6,16.4,16.55
3205,佰研,916242,46.4,47.4,46.3,46.65
3206,志豐,1186108,34.95,34.95,33.75,34.75
3207,耀勝,5350700,37.25,38.4,36.55,37.15
3211,順達,871097353,375.5,379.5,360.5,360.5
3213,茂訊,25322899,122.5,124.5,122.0,124.0
3217,優群,22387781,128.0,128.5,127.5,128.0
3218,大學光,15600121,134.5,135.5,134.5,134.5
3219,倚強科,37696478,82.6,84.6,81.3,81.7
3221,台嘉碩,44265091,47.55,48.6,47.05,47.1
3224,三顧,332466,33.45,33.45,32.9,33.3
3226,龍鋒,1019396,56.8,56.9,56.0,56.7
3227,原相,124804948,184.5,186.0,182.0,182.5
3228,金麗科,25615540,164.5,168.5,162.5,164.0
3230,錦明,10844803,41.75,42.45,41.75,41.8
3232,昱捷,1708404,21.8,22.05,21.05,21.3
3234,光環,698972822,180.0,194.0,176.0,177.0
3236,千如,56557119,43.65,44.7,42.75,42.75
3252,海灣,46050,15.35,15.35,15.35,15.35
3259,鑫創,10800,10.8,10.8,10.8,10.8
3260,威剛,1457512336,405.5,405.5,395.0,395.0
3264,欣銓,5186333165,229.5,245.0,229.5,244.5
3265,台星科,216696228,164.5,174.5,164.5,168.0
3268,海德威,1717466,17.4,18.1,17.15,18.1
3272,東碩,574462,13.95,14.0,13.95,14.0
3276,宇環,952447,13.7,13.9,13.6,13.9
3284,太普高,2371446,19.85,20.15,19.7,19.85
3285,微端,297321,39.0,39.5,39.0,39.35
3287,廣寰科,34412514,35.45,38.5,35.45,38.5
3288,點晶,614962,20.05,20.5,19.25,20.05
3289,宜特,52009020,133.5,134.0,131.5,133.5
3290,東浦,19788063,47.7,47.7,46.75,46.75
3293,鈊象,1546111285,712.0,725.0,708.0,725.0
3294,英濟,8331285,30.3,30.5,29.65,30.0
3297,杭特,15835027,32.0,32.0,30.1,30.1
3303,岱稜,5383656,48.6,48.65,48.25,48.4
3306,鼎天,1634912,45.15,45.15,44.75,44.8
3310,佳穎,1641800,69.5,69.5,68.0,68.2
3313,斐成,899213,10.55,10.6,10.45,10.45
3317,尼克森,22667335,56.1,56.2,55.1,55.1
3322,建舜電,2128932,10.85,10.95,10.65,10.65
3323,加百裕,4565911,27.1,27.25,26.95,27.0
3324,雙鴻,9070630640,1375.0,1460.0,1335.0,1385.0
3325,旭品,815744,11.15,11.25,11.05,11.15
3332,幸康,181500,60.5,60.5,60.5,60.5
3339,泰谷,166781998,44.2,46.35,43.65,44.95
3349,寶德,1126138,19.65,20.0,19.5,20.0
3354,律勝,77628216,30.65,31.7,29.25,29.25
3357,臺慶科,105798426,203.0,205.0,199.0,200.0
3360,尚立,3257071,14.65,14.7,14.45,14.6
3362,先進光,519729726,177.5,182.0,174.0,175.0
3363,上詮,2811471565,698.0,699.0,653.0,655.0
3372,典範,41413913,15.0,16.4,14.7,16.4
3373,熱映,368721,15.95,16.0,15.9,15.95
3374,精材,5654222540,429.0,445.0,423.0,429.0
3379,彬台,906473,27.6,28.0,27.2,27.3
3388,崇越電,30357004,81.0,82.6,80.6,80.6
3390,旭軟,3986189,21.6,21.8,21.4,21.65
3402,漢科,16723725,125.0,128.0,125.0,125.5
3430,奇鈦科,16369970,103.0,105.0,101.5,102.5
3434,哲固,10283641,31.5,31.85,30.9,31.2
3438,類比科,2675139,63.0,63.6,62.2,62.4
3441,聯一光,9255931166,198.5,201.0,188.5,192.5
3444,利機,50670355,79.6,86.7,79.6,85.4
3455,由田,1096976758,242.5,263.0,239.5,246.0
3465,進泰電子,587800,29.0,29.3,28.95,29.25
3466,德晉,3078275,24.6,24.6,23.8,23.8
3467,台灣精材,210056908,72.8,78.7,70.8,73.5
3479,安勤,56433154,130.0,132.0,129.5,130.0
3483,力致,9631380,75.2,76.3,74.0,74.0
3484,崧騰,5119621,45.4,45.9,45.0,45.9
3485,敘豐,15096780,199.0,202.5,195.5,196.0
3489,森寶,2857029,21.65,23.0,21.5,22.2
3490,單井,239985847,45.5,46.2,44.5,45.35
3491,昇達科,3106919180,1465.0,1540.0,1435.0,1485.0
3492,長盛,282314,18.8,18.9,18.75,18.9
3498,陽程,665126622,192.5,193.0,180.0,184.5
3499,環天科,2170451,13.25,14.1,13.05,13.75
3508,位速,4342283,21.5,22.1,21.35,21.6
3511,矽瑪,1693188,18.55,18.9,18.5,18.6
3512,皇龍,377094,19.15,19.15,19.0,19.1
3516,亞帝歐,454941,25.3,25.3,25.0,25.0
3520,華盈,1004352,17.4,17.4,17.2,17.4
3521,台鋼建設,449345,12.0,12.2,11.9,12.0
3522,御嵿,3404606,13.3,13.55,12.95,13.05
3523,迎輝,616683,14.1,15.5,14.1,15.05
3526,凡甲,36274785,267.5,269.5,265.0,265.0
3527,聚積,3542796,50.0,50.2,49.5,50.1
3529,力旺,2895585500,2735.0,2810.0,2660.0,2710.0
3531,先益,106200,21.05,21.3,21.05,21.3
3537,堡達,6451303,53.1,53.5,52.6,52.7
3540,曜越,4474920,23.0,23.3,22.9,23.0
3541,西柏,187197,21.85,22.0,21.8,22.0
3546,宇峻,4863975,72.0,72.7,71.6,71.9
3548,兆利,12534281,79.0,81.2,78.8,79.0
3551,世禾,52349279,172.0,177.5,172.0,176.0
3552,同致,3564196,41.5,41.6,40.85,41.15
3555,博士旺,8622661,175.5,179.0,173.5,173.5
3556,禾瑞亞,8230832,56.9,57.8,56.9,56.9
3558,神準,8826873,121.5,123.0,121.5,123.0
3564,其陽,5264178,48.2,49.15,47.6,48.2
3567,逸昌,341801,25.1,25.5,25.1,25.15
3570,大塚,11194655,166.5,170.5,166.5,169.5
3577,泓格,57176762,113.5,119.0,113.5,118.5
3580,友威科,204314467,90.8,99.5,90.8,94.6
3581,博磊,18579268,98.1,99.6,96.2,96.2
3587,閎康,55045126,237.5,241.0,235.0,236.0
3594,磐儀,8519612,46.0,46.4,45.85,46.1
3597,映興,419950,26.2,26.3,26.2,26.3
3609,三一東林,2840633,21.8,22.75,21.5,22.2
3611,鼎翰,13672161,182.0,182.0,181.0,181.0
3615,安可,72954659,34.55,37.5,34.55,36.2
3623,富晶通,20765112,29.25,29.5,28.15,28.4
3624,光頡,2654707749,124.5,130.0,115.0,118.0
3625,西勝,2666471,12.05,12.05,11.6,11.75
3628,盈正,11831647,73.7,74.8,73.3,74.0
3629,地心引力,0,,,,
3630,新鉅科,5910859,26.1,26.25,25.85,25.85
3631,晟楠,9508008,38.1,40.65,38.1,40.15
3632,研勤,80049,7.08,7.08,7.08,7.08
3646,艾恩特,75504,24.95,24.95,24.95,24.95
3663,鑫科,67107813,61.6,64.1,60.9,61.0
3664,安瑞-KY,97720,8.14,8.15,8.14,8.15
3666,光耀,349694,24.9,25.0,24.85,25.0
3672,康聯訊,43035,11.85,11.85,11.8,11.8
3675,德微,804424391,304.0,309.5,283.5,284.0
3680,家登,1083798512,508.0,535.0,506.0,527.0
3684,榮昌,1288796,54.5,54.5,54.0,54.1
3685,元創精密,7178715,35.3,35.9,35.05,35.85
3687,歐買尬,900163,61.5,61.5,61.0,61.0
3689,湧德,42809226,108.5,110.0,108.0,108.0
3691,碩禾,18939112,95.9,98.4,94.7,94.9
3693,營邦,2061039989,693.0,725.0,688.0,697.0
3707,漢磊,455391948,63.3,65.7,61.9,61.9
3709,鑫聯大投控,8589759,63.2,63.3,62.7,63.0
3713,新晶投控,406928,14.1,14.35,14.0,14.05
3718,中光電投控,209169835,64.4,65.5,63.9,64.1
4102,永日,579891,18.9,19.3,18.85,18.95
4105,東洋,50151898,78.6,78.8,78.0,78.6
4107,邦特,2264225,111.5,111.5,111.5,111.5
4109,加捷生醫,1453803,11.15,11.2,11.05,11.15
4111,濟生,3357651,28.75,28.85,28.75,28.8
4113,聯上,951326,15.8,15.9,15.7,15.85
4114,健喬,28777505,29.4,29.7,29.35,29.65
4116,明基醫,842206,39.5,39.65,39.4,39.55
4120,友華,856524,44.7,46.6,44.6,46.45
4121,優盛,589391,12.6,12.85,12.6,12.7
4123,晟德,34861412,30.8,30.95,30.45,30.8
4126,太醫,4067410,78.1,78.1,77.7,77.8
4127,天良,3314101,59.9,59.9,59.6,59.6
4128,中天,7335488,14.65,14.75,14.5,14.65
4129,聯合,7406547,83.5,83.5,82.3,82.3
4131,浩泰,351773,31.3,31.9,30.5,31.9
4138,曜亞,1149282,53.7,53.9,53.2,53.9
4139,馬光-KY,2952294,41.35,42.95,40.55,41.95
4147,中裕,46377520,61.4,62.7,61.0,62.5
4153,鈺緯,165898,31.8,32.0,31.7,32.0
4154,樂威科-KY,45250,11.25,11.5,11.25,11.25
4157,太景*-KY,8955682,8.96,9.09,8.96,9.06
4160,訊聯基因,497563,39.4,39.4,38.9,39.05
4161,聿新科,274382,22.25,22.35,22.15,22.25
4162,智擎,18877978,54.9,55.8,54.6,55.8
4163,鐿鈦,3291210,134.5,134.5,132.5,133.0
4166,友霖,2858000,24.1,24.5,23.9,24.45
4167,松瑞藥,22479892,19.1,19.55,19.0,19.5
4168,醣聯,3855253,21.55,21.8,21.4,21.8
4171,瑞基,432425,16.25,16.75,16.25,16.5
4173,久裕,292856,17.1,17.1,16.95,17.05
4174,浩鼎,19036990,26.95,28.35,26.8,27.75
4175,杏一,324483,51.5,51.5,51.5,51.5
4183,福永生技,26350,13.3,13.3,13.05,13.05
4188,安克,2338347,14.15,14.15,13.75,13.8
4192,杏國,513282,18.8,18.8,17.75,18.15
4198,欣大健康,477421,49.5,49.95,47.6,49.45
4205,中華食,1115440,68.9,69.0,68.9,69.0
4207,環泰,1000458,19.45,19.55,19.4,19.45
4303,信立,15526120,34.9,35.05,34.75,34.85
4304,勝昱,1148349,14.4,15.7,14.4,15.7
4305,世坤,87140,41.8,42.7,41.8,42.7
4401,東隆興,593158,13.9,14.0,13.65,13.95
4402,郡都開發,15554,14.45,14.45,14.45,14.45
4406,新昕纖,313552,10.1,10.1,10.05,10.1
4413,飛寶企業,332475,19.2,19.6,18.9,19.3
4416,三圓,16583794,11.25,11.3,10.8,11.05
4417,金洲,1928304,49.8,49.8,49.45,49.75
4419,皇家美食,192163,46.15,46.15,45.6,45.65
4420,光明,5256824,36.7,36.7,36.0,36.0
4430,耀億,242681,17.3,17.35,17.15,17.25
4432,銘旺實,275572,15.7,15.7,15.6,15.6
4433,興采,2305405,18.25,18.3,18.0,18.15
4442,竣邦-KY,3759165,56.0,56.0,54.5,54.6
4502,健信,311650,15.65,15.7,15.5,15.7
4503,金雨,1061016,22.95,22.95,22.5,22.8
4506,崇友,11796985,119.0,120.0,118.5,119.5
4510,高鋒,47704671,42.7,44.9,42.7,44.05
4513,福裕,2002967,15.65,16.0,15.65,15.8
4523,永彰,1923567,23.95,24.1,23.7,23.7
4527,方土霖,856211,40.7,40.7,40.55,40.7
4528,江興鍛,1532985,14.85,14.95,14.5,14.85
4529,淳紳,69339,3.53,3.53,3.45,3.45
4530,天意能創,2233527,24.55,24.55,22.6,24.3
4533,協易機,8910724,24.7,24.8,24.55,24.6
4534,慶騰,9518504,27.5,28.35,27.5,27.95
4535,至興,135154,27.0,27.1,27.0,27.1
4538,大詠城,226300,17.6,17.6,17.25,17.35
4541,晟田,32201889,56.9,57.6,56.7,57.5
4542,科嶠,210703126,258.0,278.5,257.5,278.5
4543,萬在,1800228,28.1,28.3,27.8,28.25
4549,桓達,2115575,95.1,96.0,95.1,95.1
4550,長佳,392456,24.2,24.2,23.95,23.95
4554,橙的,171989,28.45,28.5,28.3,28.4
4556,旭然,52774238,81.5,85.0,80.6,82.8
4558,寶緯,749500,17.5,17.55,17.2,17.55
4561,健椿,2858788,40.45,40.7,40.3,40.3
4563,百德,12325506,45.8,47.1,45.5,46.2
4568,科際精密,316241,38.7,39.6,38.7,39.6
4577,達航科技,29475368,84.4,87.1,82.6,83.2
4580,捷流閥業,3559411,81.5,81.6,81.0,81.0
4584,君帆,96500,37.3,37.3,37.0,37.0
4609,唐鋒,42320,4.23,4.24,4.23,4.24
4702,中美實,374514,9.35,9.43,9.3,9.34
4706,大恭,305238,34.0,34.0,33.6,33.7
4707,磐亞,42902615,27.0,27.65,26.8,26.8
4711,永純,190043,16.65,16.65,16.35,16.5
4714,永捷,26296510,11.5,11.8,11.4,11.5
4716,大立,5434580,17.0,17.0,16.7,16.8
4721,美琪瑪,13664697,71.7,73.1,71.7,73.1
4726,永昕,2171260,22.45,22.75,22.2,22.6
4728,雙美,5975273,392.0,392.0,391.0,392.0
4729,熒茂,1306724,18.55,18.8,18.4,18.55
4735,豪展,1887983,35.95,35.95,35.5,35.65
4741,泓瀚,1670708,37.45,38.6,37.45,37.85
4743,合一,33281137,44.4,44.8,44.25,44.6
4744,皇將,9885708,31.0,31.4,29.2,30.3
4745,合富-KY,36721,11.65,11.7,11.65,11.7
4747,強生*,573031,23.85,24.45,23.7,24.0
4749,新應材,285003379,722.0,743.0,722.0,740.0
4754,國碳科,387691,37.5,38.1,37.35,37.4
4760,勤凱,59810538,261.0,264.5,256.0,256.5
4767,誠泰科技,31096,28.1,28.1,28.1,28.1
4768,晶呈科技,118390169,314.5,324.0,308.5,308.5
4772,台特化,60208719,241.0,245.0,241.0,241.5
4806,桂田文創,65111,8.79,9.16,8.79,9.15
4903,聯光通,16281603,34.5,34.9,34.2,34.2
4905,台聯電,1666827,80.2,80.2,78.2,79.2
4907,富宇,509700,43.7,43.9,43.7,43.9
4908,前鼎,2527099534,245.0,262.0,232.5,238.0
4909,新復興,13706804,34.0,35.7,34.0,34.2
4911,德英,494859,28.25,28.85,28.25,28.65
4923,力士,21476814,54.9,56.0,54.1,55.3
4924,欣厚-KY,5131731,14.8,14.8,13.55,14.25
4931,新盛力,728270693,241.0,243.0,232.0,233.0
4933,友輝,2434693,51.2,51.7,50.9,51.3
4939,亞電,599278682,82.0,82.5,75.3,77.6
4946,辣椒,654531,89.1,90.6,89.1,89.8
4950,金耘國際,467763,15.6,15.6,15.4,15.55
4951,精拓科,32694478,81.6,84.5,81.6,82.5
4953,緯致,35357313,122.0,122.0,119.0,119.0
4966,譜瑞-KY,500331457,543.0,566.0,542.0,556.0
4971,IET-KY,1780253041,604.0,606.0,555.0,555.0
4972,湯石照明,70144,16.25,16.25,16.2,16.2
