code,name,trading_value
00708L,期元大S&P黃金正2,311204776
00709,富邦歐洲,914617
00710B,復華彭博非投等債,6437677
00711B,復華彭博新興債,1651798
00712,復華富時不動產,100075826
00713,元大台灣高息低波,146110926
00714,群益道瓊美國地產,2786838
00715L,期街口布蘭特正2,342700746
00717,富邦美國特別股,599488
00728,第一金工業30,17780110
00730,富邦臺灣優質高息,3643281
00731,復華富時高息低波,64879795
00733,富邦臺灣中小,24942201
00735,國泰臺韓科技,291992434
00736,國泰新興市場,3201694
00737,國泰AI機器人,6658872
00738U,期元大道瓊白銀,158609781
00739,元大MSCI A股,593338
00752,中信中國50,21898080
00753L,中信中國50正2,72407438
00757,統一FANG+,357325315
00762,元大全球AI,43957085
00763U,期街口道瓊銅,14179972
00770,國泰北美科技,10235272
00771,元大US高息特別股,348616
00775B,台新投等債15+,554330
00783,富邦中証500,123502
00830,國泰費城半導體,363581009
00850,元大臺灣ESG永續,87363192
00851,台新全球AI,309688
00852L,國泰美國道瓊正2,1335563
00861,元大全球未來通訊,7585424
00865B,國泰US短期公債,194617631
00875,國泰網路資安,41339584
00876,元大全球5G,14908793
00878,國泰永續高股息,2847326652
00881,國泰台灣科技龍頭,4495224462
00882,中信中國高股息,39528663
00885,富邦越南,30946054
00891,中信關鍵半導體,1092221124
00892,富邦台灣半導體,143768129
00893,國泰智能電動車,28805009
00894,中信小資高價30,101280825
00895,富邦未來車,4731586
00896,中信綠能及電動車,57298845
00897,富邦基因免疫生技,23747675
00898,國泰基因免疫革命,13967576
00899,FT潔淨能源,657854
00900,富邦特選高股息30,71206266
00901,永豐智能車供應鏈,12442895
00902,中信電池及儲能,7520786
00903,富邦元宇宙,11756865
00904,台新臺灣半導體30,37741648
00905,FT臺灣Smart,24419243
00907,永豐優息存股,9694616
00908,富邦入息REITs+,406762
00909,國泰數位支付服務,15693319
00910,第一金太空衛星,34538517
00911,兆豐洲際半導體,40975803
00912,中信臺灣智慧50,4206524
00913,兆豐台灣晶圓製造,59600567
00915,凱基優選高股息30,47856033
00916,國泰全球品牌50,22491411
00917,中信特選金融,29126783
00918,大華優利高填息30,403789125
00919,群益台灣精選高息,1268788371
00920,富邦ESG綠色電力,8473848
00921,兆豐龍頭等權重,2837776
00922,國泰台灣領袖50,238053526
00923,群益台ESG低碳50,723175974
00924,復華S&P500成長,58256439
00926,凱基全球菁英55,30268623
00927,群益半導體收益,465012507
00929,復華台灣科技優息,2410895476
00930,永豐ESG低碳高息,6937655
00932,兆豐永續高息等權,3095966
00934,中信成長高股息,53154268
00935,野村臺灣新科技50,387693599
00936,台新永續高息中小,10436433
00938,凱基優選30,34124267
00939,統一台灣高息動能,36625357
00940,元大台灣價值高息,114626520
00941,中信上游半導體,126786154
00943,兆豐電子高息等權,834655
00944,野村趨勢動能高息,1653790
00945B,凱基美國非投等債,59282858
00946,群益科技高息成長,35398331
00947,台新臺灣IC設計,365748676
00949,復華日本龍頭,13768115
00951,台新日本半導體,42020796
00952,凱基台灣AI50,47876096
00953B,群益優選非投等債,280838366
00954,中信日本半導體,33249979
00956,中信日經高股息,5161522
00960,野村全球航運龍頭,23836736
00961,FT臺灣永續高息,434620083
00962,台新AI優息動能,13890064
00963,中信全球高股息,35379532
00964,中信亞太高股息,19646598
00965,元大航太防衛科技,28968542
00971,野村美國研發龍頭,4922524
00972,野村日本動能高息,3785063
009800,中信NASDAQ,8596164
009801,中信美國創新科技,20751440
009802,富邦旗艦50,38764198
009803,玉山市值動能50,19941977
009804,聯邦台精彩50,23063666
009805,台新美國電力基建,60594773
009808,華南永昌優選50,5846208
009809,富邦淨零ESG50,2133593
00980A,主動野村臺灣優選,490362363
009810,玉山全球藍籌100,928455
009811,統一美國50,21640170
009812,野村日本東證,1811038
009813,貝萊德標普卓越50,11012837
009816,凱基台灣TOP50,1208950188
009817,國泰日本不動產,8219355
009818,華南永昌NASDAQxT,3516779
009819,中信數據及電力,40568298
00981A,主動統一台股增長,6519674042
00981T,平衡凱基雙核收息,55249341
009820,元大納斯達克精選,81743670
009821,野村稀土關鍵資源,121911819
009824,群益美國科技巨頭,72901688
009826,貝萊德世界股票,327626763
00982A,主動群益台灣強棒,720359432
00982D,主動富邦動態入息,10817968
00982T,平衡兆豐台美動能,374153
00983A,主動中信ARK創新,6372302
00983D,主動富邦複合收益,15609949
00984A,主動安聯台灣高息,73645915
00984D,主動聯博全球非投,296454831
00985A,主動野村台灣50,97798104
00985B,群益ESG投等債0-5,61964951
00986A,主動台新龍頭成長,1586752
00987A,主動台新優勢成長,38673819
00988A,主動統一全球創新,765753235
00989A,主動摩根美國科技,25843728
00990A,主動元大AI新經濟,378652446
00991A,主動復華未來50,2664704016
00991B,貝萊德A級公司債,22770297
00992A,主動群益科技創新,925191243
00993A,主動安聯台灣,83760862
00994A,主動第一金台股優,57509670
00995A,主動中信台灣卓越,55708155
00996A,主動兆豐台灣豐收,84661741
00997A,主動群益美國增長,126361149
00999A,主動野村臺灣高息,122078913
01001T,土銀富邦R1,56450
01002T,土銀國泰R1,723540
01004T,土銀富邦R2,649911
01007T,兆豐國泰R2,2135420
01009T,王道圓滿R1,108080
01010T,京城樂富R1,1638380
020000,富邦特選蘋果N,31790
020011,統一微波高息20N,0
020012,富邦行動通訊N,22880
02001L,富邦蘋果正二N,11555950
020020,元大台股領航N,135980
020028,元大特選電動車N,0
020029,元大ESG高股息N,236140
020030,統一智慧電動車N,674860
020031,統一IC設計臺灣N,40260
020032,元大綠能N,0
020034,元大IC設計N,301180
020036,元大金融配息N,0
020037,元大金融高股息N,11380
020038,元大ESG配息N,56520
020039,元大加權N,72470
1101,台泥,631304209
1101B,台泥乙特,908488
1102,亞泥,187588384
1103,嘉泥,3003105
1104,環泥,34132881
1108,幸福,2468308
1109,信大,1004739
1110,東泥,5476981
1201,味全,3218311
1203,味王,733979
1210,大成,129658668
1213,大飲,912168
1215,卜蜂,60716028
1216,統一,688500002
1217,愛之味,4274988
1218,泰山,24297096
1219,福壽,4788517
1220,台榮,3071712
1225,福懋油,1500243
1227,佳格,22982721
1229,聯華,39625668
1231,聯華食,33459175
1232,大統益,22270791
1233,天仁,448050
1234,黑松,3681017
1235,興泰,724818
1236,宏亞,2022265
1256,鮮活果汁-KY,18768690
1301,台塑,1220116646
1303,南亞,13950514144
1304,台聚,19992262
1305,華夏,13439382
1307,三芳,15664505
1308,亞聚,19120135
1309,台達化,11323396
1310,台苯,26605038
1312,國喬,37212197
1312A,國喬特,164800
1313,聯成,14710913
1314,中石化,146113574
1315,達新,8282433
1316,上曜,22945072
1319,東陽,217096803
1321,大洋,1460750
1323,永裕,675457
1324,地球,340237
1325,恆大,3019465
1326,台化,1516158224
1337,再生-KY,1178522
1338,廣華-KY,558122
1339,昭輝,4701301
1340,勝悅-KY,242960
1341,富林-KY,181400
1342,八貫,14416610
1402,遠東新,307812875
1409,新纖,204803787
1410,南染,1347363
1413,宏洲,120465
1414,東和,8172770
1416,廣豐,6261281
1417,嘉裕,920915
1418,東華,670391
1419,新紡,6324747
1423,利華,196352
1432,大魯閣,1037630
1434,福懋,23093686
1435,中福,299379
1436,華友聯,6117142
1437,勤益控,290275872
1438,三地開發,689833
1439,雋揚,2053285
1440,南紡,25525298
1441,大東,107828
1442,名軒,4122773
1443,立益物流,308890
1444,力麗,17462818
1445,大宇,580914
1446,宏和,1183069
1447,力鵬,12035591
1449,佳和,5366043
1451,年興,1264611
1452,宏益,1114877
1453,大將,473622
1454,台富,580145
1455,集盛,16495954
1456,怡華,926359
1457,宜進,736073
1459,聯發,2914798
1460,宏遠,2063351
1463,強盛新,1580485
1464,得力,2369223
1465,偉全,2650925
1466,聚隆,2573266
1467,南緯,2511282
1468,昶和,578305
1470,大統新創,558220
1471,首利,1703078
1472,三洋實業,922227
1473,台南,733809
1474,弘裕,632628
1475,業旺,126050
1476,儒鴻,460105805
1477,聚陽,813703975
1503,士電,198524580
1504,東元,605427307
1506,正道,1930174
1512,瑞利,251198
1513,中興電,441164255
1514,亞力,116375926
1515,力山,112180155
1516,川飛,448
1517,利奇,2550560
1519,華城,1211827914
1521,大億,368915
1522,堤維西,8573643
1522A,堤維西甲特,848000
1524,耿鼎,6964673
1525,江申,1403895
1526,日馳,7778323
1527,鑽全,6123640
1528,恩德,11765451
1529,樂事綠能,3469835
1530,亞崴,372226
1531,高林股,1694443
1532,勤美,7476196
1533,車王電,3137595
1535,中宇,2266840
1536,和大,62044702
1537,廣隆,61094777
1538,正峰,9160
1539,巨庭,337047
1540,喬福,3079128
1541,錩泰,308233
1558,伸興,11128989
1560,中砂,1247446597
1563,巧新,46547862
1568,倉佑,7682238
1582,信錦,28202978
1583,程泰,692683
1587,吉茂,5136812
1590,亞德客-KY,948942880
1597,直得,138070209
1598,岱宇,14765798
1603,華電,5196220
1604,聲寶,1614361
1605,華新,808865934
1608,華榮,114214005
1609,大亞,90773474
1611,中電,4911843
1612,宏泰,25088625
1614,三洋電,1147749
1615,大山,4068806
1616,億泰,3330627
1617,榮星,8155460
1618,合機,16068423
1623,大東電,15423161
1626,艾美特-KY,462042
1702,南僑,5887420
1707,葡萄王,37796553
1708,東鹼,163960559
1709,和益,252229801
1710,東聯,40691357
1711,永光,117249479
1712,興農,36250476
1713,國化,4720875
1714,和桐,227209142
1717,長興,534197468
1718,中纖,181752410
1720,生達,8260103
1721,國慶科技,9286664
1722,台肥,87276675
1723,中碳,44103823
1725,元禎,962143
1726,永記,3325018
1727,中華化,1259389913
1730,花仙子,1043488
1731,美吾華,1864219
1732,毛寶,922580
1733,五鼎,2248853
1734,杏輝,4400402
1735,日勝化,770337
1736,喬山,57382419
1737,臺鹽,3722676
1752,南光,845720
1760,寶齡富錦,5529394
1762,中化生,2977128
1773,勝一,57918067
1776,展宇,1947146
1783,和康生,3916079
1786,科妍,8451860
1789,神隆,6997833
1795,美時,128967274
1802,台玻,1762486663
1805,寶徠,605250
1806,冠軍,4151486
1808,潤隆,17028228
1809,中釉,47236816
1810,和成,450533170
1817,凱撒衛,1871405
1903,士紙,2519992
1904,正隆,43601815
1905,華紙,15768172
1906,寶隆,527636
1907,永豐餘,22052242
1909,榮成,81504442
2002,中鋼,343481058
2002A,中鋼特,502511
2006,東和鋼鐵,150494163
2007,燁興,1270153
2008,高興昌,316956
2009,第一銅,41271948
2010,春源,18529753
2012,春雨,968334
2013,中鋼構,3495296
2014,中鴻,24751046
2015,豐興,7535931
2017,官田鋼,5348478
2020,美亞,3620050
2022,聚亨,1995467
2023,燁輝,13820218
2024,志聯,71164
2025,千興,3619406
2027,大成鋼,780855954
2028,威致,1088766
2029,盛餘,8601775
2030,彰源,65293807
2031,新光鋼,56836921
2032,新鋼,2875849
2033,佳大,29233046
2034,允強,10895421
2038,海光,1777782
2049,上銀,1532437525
2059,川湖,22333837445
2062,橋椿,1491945
2069,運錩,4676146
2072,世紀風電,39245281
2101,南港,49245182
2102,泰豐,2588332
2103,台橡,140152045
2104,國際中橡,20500373
2105,正新,178493262
2106,建大,34384970
2107,厚生,8526906
2108,南帝,26073815
2109,華豐,844388
2114,鑫永銓,2140473
2115,六暉-KY,1110905
2201,裕隆,62391048
2204,中華,29265029
2206,三陽工業,39077086
2207,和泰車,109969791
2208,台船,59361030
2211,長榮鋼,68177120
2227,裕日車,1416012
2228,劍麟,6686765
2231,為升,24724720
2233,宇隆,144754676
2236,百達-KY,25077384
2237,華德動能-創,7545900
2239,英利-KY,461650
2241,艾姆勒,6451434
2243,宏旭-KY,6333023
2247,汎德永業,4566465
2248,華勝-KY,4942830
2250,IKKA-KY,6164310
2254,巨鎧精密-創,0
2258,鴻華先進-創,7912075
2301,光寶科,11210414678
2302,麗正,442503012
2303,聯電,10982956667
2305,全友,83452762
2308,台達電,21003129783
2312,金寶,415519966
2313,華通,3195880936
2314,台揚,1223575
2316,楠梓電,499378642
2317,鴻海,12658290499
2321,東訊,83483
2323,中環,175140300
2324,仁寶,5688895919
2327,國巨*,22276025528
2328,廣宇,82108450
2329,華泰,94781878
2330,台積電,47742904360
2331,精英,76482540
2332,友訊,448228302
2337,旺宏,13419241073
2338,光罩,45379173
2340,台亞,67516578
2342,茂矽,294543713
2344,華邦電,33695744382
2345,智邦,7214463640
2347,聯強,315888497
2348,海悅,22905746
2348A,海悅甲特,114000
2349,錸德,19157015
2351,順德,1124313385
2352,佳世達,162552782
2353,宏碁,471669460
2354,鴻準,488674550
2355,敬鵬,89584728
2356,英業達,1266602088
2357,華碩,4221437300
2359,所羅門,6040931138
2360,致茂,4136367260
2362,藍天,60000081
2363,矽統,171746101
2364,倫飛,102808977
2365,昆盈,40359291
2367,燿華,163590077
2368,金像電,15379117835
2369,菱生,159017608
2371,大同,310893977
2373,震旦行,1294965
2374,佳能,175595533
2375,凱美,367564866
2376,技嘉,4642857890
2377,微星,2264138392
2379,瑞昱,1714954301
2380,虹光,1697024
2382,廣達,5004752362
2383,台光電,12610595203
2385,群光,211524614
2387,精元,31599843
2388,威盛,469545317
2390,云辰,4003472
2392,正崴,290831439
2393,億光,155688737
2395,研華,2494968829
2397,友通,52323509
2399,映泰,246160905
2401,凌陽,107168324
2402,毅嘉,82826443
2404,漢唐,1349055575
2405,輔信,15534102
2406,國碩,121495357
2408,南亞科,45626510919
2409,友達,4059188446
2412,中華電,1901583573
2413,環科,25530782
2414,精技,14959474
2415,錩新,3689764
2417,圓剛,34886121
2419,仲琦,8551015
2420,新巨,47992347
2421,建準,288484789
2423,固緯,7960268
2424,隴華,58652
2425,承啟,148867745
2426,鼎元,1517669009
2427,三商電,11122520
2428,興勤,256842132
2429,銘旺科,18469693
2430,燦坤,370072
2431,聯昌,2204438
2432,倚天酷碁-創,1149689
2433,互盛電,589440
2434,統懋,23604463
2436,偉詮電,468921877
2438,翔耀,577087
2439,美律,95167189
2440,太空梭,3202399
2441,超豐,470609754
2442,新美齊,20569186
2444,兆勁,805719
2449,京元電子,4877085521
2450,神腦,1974631
2451,創見,1110500202
2453,凌群,11490302
2454,聯發科,36682382762
2455,全新,15026295414
2457,飛宏,35302081
2458,義隆,378653884
2459,敦吉,4505329
2460,建通,7762640
2461,光群雷,15970012
2462,良得電,1373450
2464,盟立,3437527770
2465,麗臺,344192651
2466,冠西電,315330600
2467,志聖,1497554489
2468,華經,6947640
2471,資通,9432181
2472,立隆電,533423875
2474,可成,531351818
2476,鉅祥,254616917
2477,美隆電,1488921
2478,大毅,500095280
2480,敦陽科,20841754
2481,強茂,6053630895
2482,連宇,2269639
2483,百容,46712260
2484,希華,641994470
2485,兆赫,94625097
2486,一詮,2212589413
2488,漢平,4870947
2489,瑞軒,159329467
2491,吉祥全,97329489
2492,華新科,6435691528
2493,揚博,532418454
2495,普安,45204404
2496,卓越,3647127
2497,怡利電,12557941
2498,宏達電,166968342
2501,國建,22600218
2504,國產,32455954
2505,國揚,9338074
2506,太設,1002144
2509,全坤建,2222835
2511,太子,4815750
2514,龍邦,1916921
2515,中工,35980238
2516,新建,3078144
2520,冠德,49796689
2524,京城,3132372
2527,宏璟,25618307
2528,皇普,3716132
2530,華建,9060774
2534,宏盛,2787073
2535,達欣工,23646148
2536,宏普,20875737
2537,聯上發,12300047
2538,基泰,5404671
2539,櫻花建,85195669
2540,愛山林,48226776
2542,興富發,783464269
2543,皇昌,20437806
2545,皇翔,7193983
2546,根基,40602399
2547,日勝生,7658962
2548,華固,159180384
2597,潤弘,22058722
2601,益航,33032500
2603,長榮,7277555162
2605,新興,831096516
2606,裕民,414635966
2607,榮運,33654151
2608,嘉里大榮,2927844
2609,陽明,4866680193
2610,華航,441521949
2611,志信,20757299
2612,中航,73420976
2613,中櫃,27611656
2614,東森,7944064
2615,萬海,7989777537
2616,山隆,1111212
2617,台航,68086825
2618,長榮航,1214673633
2630,亞航,437490964
2633,台灣高鐵,76888259
2634,漢翔,7456837479
2636,台驊控股,47120654
2637,慧洋-KY,276678987
2642,宅配通,558407
2645,長榮航太,889098266
2646,星宇航空,115139261
2701,萬企,478313
2702,華園,288701
2704,國賓,9847108
2705,六福,18722747
2706,第一店,485426
2707,晶華,12453366
2712,遠雄來,114450
2722,夏都,284366
2723,美食-KY,14474672
2727,王品,68331556
2731,雄獅,96213529
2739,寒舍,1832549
2748,雲品,2296004
2753,八方雲集,16934547
2762,世界健身-KY,3216673
2801,彰銀,355301209
2812,台中銀,261620535
2816,旺旺保,11105464
2820,華票,30025082
2832,台產,3757961
2834,臺企銀,407471634
2836,高雄銀,11763327
2836A,高雄銀甲特,28076
2838,聯邦銀,32354407
2838A,聯邦銀甲特,1450600
2845,遠東銀,75745141
2849,安泰銀,3374439
2850,新產,32614167
2851,中再保,102238954
2852,第一保,9677902
2855,統一證,125423000
2867,三商壽,222954499
2880,華南金,1314149249
2881,富邦金,2860497490
2881A,富邦特,1567361
2881B,富邦金乙特,761634
2881C,富邦金丙特,814888
2882,國泰金,1499654835
2882A,國泰特,2414513
2882B,國泰金乙特,592863
2883,凱基金,1566031737
2883B,凱基金乙特,8289839
2884,玉山金,1776464259
2885,元大金,3005921528
2886,兆豐金,1955508205
2887,台新新光金,2317718720
2887E,台新新光戊特一,7453881
2887F,台新新光戊特二,946482
2887G,台新新光庚特一,1070995
2887H,台新新光庚特二,6332171
2887I,台新新光辛特,9788940
2887Z1,台新新光己特,223752
2889,國票金,66039646
2890,永豐金,1236236396
2891,中信金,1757919422
2891B,中信金乙特,341791
2891C,中信金丙特,9845
2892,第一金,1372313752
2897,王道銀行,14379417
2897B,王道銀乙特,996003
2901,欣欣,236722
2903,遠百,44700677
2904,匯僑,443846
2905,三商,35293568
2906,高林,3982327
2908,特力,3897268
2910,統領,633588
2911,麗嬰房,497164
2912,統一超,363136737
2913,農林,23893836
2915,潤泰全,398987245
2923,鼎固-KY,7703075
2929,淘帝-KY,533081
2939,永邑-KY,134938
2945,三商家購,709042
3002,歐格,2968920
3003,健和興,83819600
3004,豐達科,54617824
3005,神基,778199438
3006,晶豪科,4118210517
3008,大立光,19441200730
3010,華立,90142010
3011,今皓,5352935
3013,晟銘電,78815977
3014,聯陽,100120727
3015,全漢,19413315
3016,嘉晶,925811126
3017,奇鋐,11053113895
3018,隆銘綠能,1225037
3019,亞光,316815693
3021,鴻名,4069618
3022,威強電,198099957
3023,信邦,166436241
3024,憶聲,28443232
3025,星通,12294225
3026,禾伸堂,884654580
3027,盛達,3030292
3028,增你強,67276198
3029,零壹,73355893
3030,德律,228086112
3031,佰鴻,8032487
3032,偉訓,42200354
3033,威健,212016018
3034,聯詠,1294867117
3035,智原,437907596
3036,文曄,1098423376
3037,欣興,44334899895
3038,全台,2348916
3040,遠見,1401146
3041,揚智,17788159
3042,晶技,4365849032
3043,科風,1421704
3044,健鼎,1504897352
3045,台灣大,960753303
3046,建碁,54480190
3047,訊舟,7284763
3048,益登,141566642
3049,精金,15534410
3050,鈺德,3878775
3051,力特,8627294
3052,夆典,2782892
3054,立萬利,30633371
3055,蔚華科,259615716
3056,富華新,6703868
3057,喬鼎,3394795
3058,立德,2824773
3059,華晶科,98398951
3060,銘異,22002989
3062,建漢,17263859
3090,日電貿,977730691
3092,鴻碩,3878629
3094,聯傑,32552839
3130,一零四,17391141
3135,凌航,232731044
3138,耀登,30002536
3149,正達,308276912
3150,鈺寶-創,119250
3164,景岳,134111
3167,大量,4505738241
3168,眾福科,332700
3189,景碩,24210045795
3209,全科,146361762
3229,晟鈦,108043245
3231,緯創,7140673888
3257,虹冠電,17858711
3266,昇陽,333755
3296,勝德,767491
3305,昇貿,141656001
3308,聯德,994041
3311,閎暉,8600200
3312,弘憶股,55338655
3321,同泰,3403751
3338,泰碩,14485528
3346,麗清,4902456
3356,奇偶,43448704
3376,新日興,486762240
3380,明泰,50746861
3406,玉晶光,3819514590
3413,京鼎,518505879
3416,融程電,94666940
3419,譁裕,1189646
3432,台端,559782
3437,榮創,6173428
3443,創意,13928284670
3447,展達,1884498
3450,聯鈞,13072994525
3481,群創,10483421773
3494,誠研,237225
3501,維熹,3438758
3504,揚明光,305294554
3515,華擎,172172730
3518,柏騰,7241745
3528,安馳,28202854
3530,晶相光,4876150
3532,台勝科,7406531711
3533,嘉澤,3131750100
3535,晶彩科,48778253
3543,州巧,79306763
3545,敦泰,33705124
3550,聯穎,43631378
3557,嘉威,1184086
3563,牧德,356704054
3576,聯合再生,170367554
3583,辛耘,680774559
3588,通嘉,6917574
3591,艾笛森,7211555
3592,瑞鼎,104613466
3593,力銘,148662
3596,智易,341425020
3605,宏致,1461429798
3607,谷崧,1316223
3617,碩天,255370191
3622,洋華,22593132
3645,達邁,45890928
3652,精聯,31986087
3653,健策,18337970105
3661,世芯-KY,15275491210
3665,貿聯-KY,6954767065
3669,圓展,12342683
3673,TPK-KY,170444737
3679,新至陞,3897536
3686,達能,850735
3694,海華,33934748
3701,大眾控,19486266
3702,大聯大,1152791540
3703,欣陸,74943684
3704,合勤控,156225557
3705,永信,18171491
3706,神達,990948347
3708,上緯投控,70795230
3711,日月光投控,12194517298
3712,永崴投控,23833345
3714,富采,382140940
3715,定穎投控,393271112
3716,中化控股,26458773
3717,聯嘉投控,37200908
4104,佳醫,7074576
4106,雃博,3357271
4108,懷特,5277015
4119,旭富,6485464
4133,亞諾法,825473
4137,麗豐-KY,17149825
4142,國光生,8633552
4148,全宇生技-KY,1693038
4155,訊映,2408856
4164,承業醫,10300720
4169,泰宗,18924889
4178,永笙-KY,1681298
4190,佐登-KY,305979
4195,基米-創,1764427
4306,炎洲,18516286
4414,如興,1662435
4426,利勤,537772
4438,廣越,7351094
4439,冠星-KY,8501601
4440,宜新實業,21904593
4441,振大環球,18821259
4526,東台,26686488
4532,瑞智,14945171
4536,拓凱,23025116
4540,全球傳動,202698454
4545,銘鈺,2893972
4551,智伸科,134825361
4552,力達-KY,658679
4555,氣立,11605558
4557,永新-KY,2152778
4560,強信-KY,13180749
4562,穎漢,6328389
4564,元翎,16490605
4566,時碩工業,121206841
4569,六方科-KY,3635521
4571,鈞興-KY,47100069
4572,駐龍,624616
4576,大銀微系統,349018584
4581,光隆精密-KY,239869
4582,聚恆-創,5429036
4583,台灣精銳,121533984
4585,達明,83769016
4588,玖鼎電力,2024912
4590,富田-創,42072874
4720,德淵,38123800
4722,國精化,227617524
4736,泰博,51361368
4737,華廣,2754477
4739,康普,170677135
4746,台耀,17691705
4755,三福化,15752816
4763,材料*-KY,213004394
4764,雙鍵,400316592
4766,南寶,42515240
4770,上品,43828142
4771,望隼,11976942
4807,日成-KY,4658031
4904,遠傳,612531646
4906,正文,105652092
4912,聯德控股-KY,16653382
4915,致伸,196715919
4916,事欣科,375021703
4919,新唐,402453993
4927,泰鼎-KY,57941264
4930,燦星網,400409
4934,太極,6181955
4935,茂林-KY,2107550
4938,和碩,1177092666
4942,嘉彰,2787288
4943,康控-KY,84672
4949,有成精密,96704066
4952,凌通,27171843
4956,光鋐,17845425
4958,臻鼎-KY,19323840098
4960,誠美材,57287826
4961,天鈺,64567068
4967,十銓,941431049
4968,立積,61227012
4976,佳凌,97055283
4977,眾達-KY,690727497
4989,榮科,301604844
4994,傳奇,1283408
4999,鑫禾,309717
5007,三星,2662328
5203,訊連,25132346
5215,科嘉-KY,1978731
5222,全訊,42649737
5225,東科-KY,20528581
5234,達興材料,142800445
5236,凌陽創新,12809698
5243,乙盛-KY,57686574
5244,弘凱,3047229
5258,虹堡,19661251
5269,祥碩,446252215
5283,禾聯碩,6858265
5284,jpp-KY,136928112
5285,界霖,53560475
5288,豐祥-KY,24249353
5292,華懋,54657186
5306,桂盟,7193758
5388,中磊,351951938
5434,崇越,1557042808
5469,瀚宇博,83681381
5471,松翰,118075338
5484,慧友,12748898
5515,建國,92064531
5519,隆大,6036836
5521,工信,33879032
5522,遠雄,40375663
5525,順天,1476170
5531,鄉林,2772309
5533,皇鼎,1142112
5534,長虹,32451945
5538,東明-KY,4845170
5546,永固-KY,532820
5607,遠雄港,95298066
5608,四維航,226671084
5706,鳳凰,5093389
5871,中租-KY,365679735
5871A,中租-KY甲特,2625971
5876,上海商銀,282851421
5880,合庫金,664642663
5906,台南-KY,85704
5907,大洋-KY,1076625
6005,群益證,145309769
6024,群益期,11615502
6108,競國,82599909
6112,邁達特,25532063
6115,鎰勝,8254759
6116,彩晶,180841473
6117,迎廣,19661061
6120,達運,17886198
6128,上福,770338
6133,金橋,9179283
6136,富爾特,8196050
6139,亞翔,2115806434
6141,柏承,326178105
6142,友勁,7666016
6152,百一,10353010
6153,嘉聯益,38190769
6155,鈞寶,102234195
6164,華興,2384718
6165,浪凡,11006210
6166,凌華,294635135
6168,宏齊,22384044
6177,達麗,149733895
6183,關貿,2502272
6184,大豐電,1508301
6189,豐藝,17856126
6191,精成科,152542596
6192,巨路,18487464
6196,帆宣,556893762
6197,佳必琪,361532154
6201,亞弘電,2802346
6202,盛群,111189511
6205,詮欣,17597423
6206,飛捷,258316422
