code,name,trading_value
00938,凱基優選30,29704157
00939,統一台灣高息動能,41404436
00940,元大台灣價值高息,129855200
00941,中信上游半導體,13901816
00943,兆豐電子高息等權,331489
00944,野村趨勢動能高息,2956128
00945B,凱基美國非投等債,58924572
00946,群益科技高息成長,30097738
00947,台新臺灣IC設計,200550402
00949,復華日本龍頭,8085614
00951,台新日本半導體,20256646
00952,凱基台灣AI50,41287411
00953B,群益優選非投等債,991537317
00954,中信日本半導體,21988382
00956,中信日經高股息,2246276
00960,野村全球航運龍頭,34711585
00961,FT臺灣永續高息,280466344
00962,台新AI優息動能,6380586
00963,中信全球高股息,23880196
00964,中信亞太高股息,21072017
00965,元大航太防衛科技,18023969
00971,野村美國研發龍頭,10206174
00972,野村日本動能高息,1661878
009800,中信NASDAQ,10380093
009801,中信美國創新科技,4898411
009802,富邦旗艦50,52980655
009803,玉山市值動能50,23276784
009804,聯邦台精彩50,39006316
009805,台新美國電力基建,109944462
009808,華南永昌優選50,6005071
009809,富邦淨零ESG50,15799702
00980A,主動野村臺灣優選,170644448
009810,玉山全球藍籌100,1665727
009811,統一美國50,9489188
009812,野村日本東證,2985304
009813,貝萊德標普卓越50,6211608
009816,凱基台灣TOP50,1278169723
009817,國泰日本不動產,10657253
009818,華南永昌NASDAQxT,2987469
009819,中信數據及電力,39292305
00981A,主動統一台股增長,6549785992
00981T,平衡凱基雙核收息,27497908
009820,元大納斯達克精選,78284500
009821,野村稀土關鍵資源,126560242
009824,群益美國科技巨頭,39415731
009826,貝萊德世界股票,197046036
009829,大華韓國KOSPI50,316793052
00982A,主動群益台灣強棒,432619150
00982D,主動富邦動態入息,4074612
00982T,平衡兆豐台美動能,1017809
00983A,主動中信ARK創新,24671324
00983D,主動富邦複合收益,4390222
00984A,主動安聯台灣高息,53420102
00984D,主動聯博全球非投,511767434
00985A,主動野村台灣50,78697593
00985B,群益ESG投等債0-5,140986396
00986A,主動台新龍頭成長,2790301
00987A,主動台新優勢成長,48367596
00988A,主動統一全球創新,535220223
00989A,主動摩根美國科技,11814714
00990A,主動元大AI新經濟,251868723
00991A,主動復華未來50,1329822184
00991B,貝萊德A級公司債,165855321
00992A,主動群益科技創新,1075631827
00993A,主動安聯台灣,72557964
00994A,主動第一金台股優,50405467
00995A,主動中信台灣卓越,75690142
00996A,主動兆豐台灣豐收,51263999
00997A,主動群益美國增長,83658741
00999A,主動野村臺灣高息,158671708
01001T,土銀富邦R1,766073
01002T,土銀國泰R1,418770
01004T,土銀富邦R2,415378
01007T,兆豐國泰R2,1199530
01009T,王道圓滿R1,113080
01010T,京城樂富R1,92061
020000,富邦特選蘋果N,0
020011,統一微波高息20N,0
020012,富邦行動通訊N,0
02001L,富邦蘋果正二N,21567350
020020,元大台股領航N,165460
020028,元大特選電動車N,696000
020029,元大ESG高股息N,260280
020030,統一智慧電動車N,916900
020031,統一IC設計臺灣N,20750
020032,元大綠能N,211700
020034,元大IC設計N,262450
020036,元大金融配息N,0
020037,元大金融高股息N,153500
020038,元大ESG配息N,71700
020039,元大加權N,148400
1101,台泥,409062266
1101B,台泥乙特,373039
1102,亞泥,308299162
1103,嘉泥,2778176
1104,環泥,24715523
1108,幸福,1332635
1109,信大,999411
1110,東泥,398676
1201,味全,3718592
1203,味王,625105
1210,大成,90169117
1213,大飲,875572
1215,卜蜂,48863706
1216,統一,833970794
1217,愛之味,3603134
1218,泰山,35409283
1219,福壽,6667518
1220,台榮,1275694
1225,福懋油,7565239
1227,佳格,21741727
1229,聯華,43580261
1231,聯華食,21618752
1232,大統益,16444176
1233,天仁,213265
1234,黑松,1346580
1235,興泰,100656
1236,宏亞,2876356
1256,鮮活果汁-KY,20631218
1301,台塑,2138475042
1303,南亞,43760708317
1304,台聚,36084549
1305,華夏,23672279
1307,三芳,18414433
1308,亞聚,21061284
1309,台達化,25722945
1310,台苯,44794246
1312,國喬,3204281781
1312A,國喬特,361277
1313,聯成,42549568
1314,中石化,147077805
1315,達新,4819587
1316,上曜,109059975
1319,東陽,232529453
1321,大洋,5040636
1323,永裕,525234
1324,地球,424964
1325,恆大,3453327
1326,台化,1500741867
1337,再生-KY,1764498
1338,廣華-KY,1306476
1339,昭輝,5332503
1340,勝悅-KY,495031
1341,富林-KY,60100
1342,八貫,12946095
1402,遠東新,253444376
1409,新纖,479119044
1410,南染,1734955
1413,宏洲,135437
1414,東和,10321188
1416,廣豐,2285218
1417,嘉裕,620875
1418,東華,117601
1419,新紡,6080877
1423,利華,758770
1432,大魯閣,1095546
1434,福懋,47060660
1435,中福,408791
1436,華友聯,3848876
1437,勤益控,1033461
1438,三地開發,518433
1439,雋揚,944812
1440,南紡,15803777
1441,大東,128969
1442,名軒,3634124
1443,立益物流,112551
1444,力麗,6323182
1445,大宇,290985
1446,宏和,1100987
1447,力鵬,7948091
1449,佳和,3437962
1451,年興,1439075
1452,宏益,1116471
1453,大將,443618
1454,台富,93477
1455,集盛,9011633
1456,怡華,712018
1457,宜進,739938
1459,聯發,2611618
1460,宏遠,1058776
1463,強盛新,230973
1464,得力,2334286
1465,偉全,3878427
1466,聚隆,6125836
1467,南緯,1362286
1468,昶和,680113
1470,大統新創,118300
1471,首利,2987010
1472,三洋實業,15609
1473,台南,595915
1474,弘裕,710518
1475,業旺,585550
1476,儒鴻,217991373
1477,聚陽,229709424
1503,士電,717807674
1504,東元,954964869
1506,正道,1769468
1512,瑞利,224746
1513,中興電,471595299
1514,亞力,648232509
1515,力山,235058936
1516,川飛,342097
1517,利奇,4306448
1519,華城,3063485136
1521,大億,651931
1522,堤維西,9339219
1522A,堤維西甲特,459000
1524,耿鼎,5991803
1525,江申,931176
1526,日馳,2083763
1527,鑽全,4103242
1528,恩德,14453823
1529,樂事綠能,13224901
1530,亞崴,718443
1531,高林股,16581147
1532,勤美,7076588
1533,車王電,2644277
1535,中宇,1271734
1536,和大,53422800
1537,廣隆,17780796
1538,正峰,8
1539,巨庭,362251
1540,喬福,2033992
1541,錩泰,173900
1558,伸興,5977245
1560,中砂,408665762
1568,倉佑,5052172
1582,信錦,82261512
1583,程泰,688866
1587,吉茂,5615065
1590,亞德客-KY,965222920
1597,直得,1027361989
1598,岱宇,4690520
1603,華電,4211635
1604,聲寶,2624316
1605,華新,695961153
1608,華榮,170966744
1609,大亞,138172053
1611,中電,3975661
1612,宏泰,17214636
1614,三洋電,2579497
1615,大山,2446109
1616,億泰,4200148
1617,榮星,8384353
1618,合機,21348113
1623,大東電,16142462
1626,艾美特-KY,736689
1702,南僑,3592986
1707,葡萄王,46852250
1708,東鹼,187569722
1709,和益,821962293
1710,東聯,36925968
1711,永光,325787580
1712,興農,26061927
1713,國化,6974748
1714,和桐,135448484
1717,長興,2256253974
1718,中纖,156283348
1720,生達,12142983
1721,國慶科技,9524371
1722,台肥,68827878
1723,中碳,31856213
1725,元禎,529514
1726,永記,622653
1727,中華化,768634776
1730,花仙子,365970
1731,美吾華,2072877
1732,毛寶,2294375
1733,五鼎,3533981
1734,杏輝,8904067
1735,日勝化,1371973
1736,喬山,58881679
1737,臺鹽,6386663
1752,南光,1742224
1760,寶齡富錦,4244878
1762,中化生,2643449
1773,勝一,23557819
1776,展宇,1294521
1783,和康生,2320740
1786,科妍,8508672
1789,神隆,2988094
1795,美時,209150267
1802,台玻,3619014828
1805,寶徠,556618
1806,冠軍,1107535
1808,潤隆,88560299
1809,中釉,50956989
1810,和成,175400863
1817,凱撒衛,1514844
1903,士紙,3783455
1904,正隆,56637622
1905,華紙,24587281
1906,寶隆,218859
1907,永豐餘,40143792
1909,榮成,28798429
2002,中鋼,429963844
2002A,中鋼特,794100
2006,東和鋼鐵,75275493
2007,燁興,1211907
2008,高興昌,274645
2009,第一銅,112994190
2010,春源,19371155
2012,春雨,485487
2013,中鋼構,3475067
2014,中鴻,31969701
2015,豐興,13952161
2017,官田鋼,17519931
2020,美亞,2770212
2022,聚亨,1693837
2023,燁輝,25501521
2024,志聯,285020
2025,千興,10185566
2027,大成鋼,502793933
2028,威致,979600
2029,盛餘,5818369
2030,彰源,54473940
2031,新光鋼,32813102
2032,新鋼,2941659
2033,佳大,94071091
2034,允強,19151730
2038,海光,2079782
2049,上銀,1265332183
2059,川湖,6187081035
2062,橋椿,1699951
2069,運錩,11424137
2072,世紀風電,36374048
2101,南港,88781013
2102,泰豐,2254827
2103,台橡,107615893
2104,國際中橡,32119843
2105,正新,234950869
2106,建大,61883237
2107,厚生,8369843
2108,南帝,20438885
2109,華豐,598620
2114,鑫永銓,2260622
2115,六暉-KY,191300
2201,裕隆,65845462
2204,中華,42461979
2206,三陽工業,72553498
2207,和泰車,71064912
2208,台船,99860664
2211,長榮鋼,23139851
2227,裕日車,1537377
2228,劍麟,8279029
2231,為升,26944126
2233,宇隆,98386721
2236,百達-KY,32976516
2237,華德動能-創,8056294
2239,英利-KY,586752
2241,艾姆勒,8840095
2243,宏旭-KY,10029837
2247,汎德永業,3991636
2248,華勝-KY,3843852
2250,IKKA-KY,7849675
2254,巨鎧精密-創,33282773
2258,鴻華先進-創,7139923
2301,光寶科,15778679236
2302,麗正,211205899
2303,聯電,41775453587
2305,全友,109843466
2308,台達電,24470322180
2312,金寶,198571267
2313,華通,21585517892
2314,台揚,776593
2316,楠梓電,390334573
2317,鴻海,8078856908
2321,東訊,99174
2323,中環,50985853
2324,仁寶,1738689099
2327,國巨*,48532186934
2328,廣宇,73982565
2329,華泰,89771814
2330,台積電,36465015980
2331,精英,16471372
2332,友訊,239893853
2337,旺宏,3826735020
2338,光罩,131866658
2340,台亞,98514538
2342,茂矽,91414259
2344,華邦電,28428087932
2345,智邦,5081260310
2347,聯強,159961847
2348,海悅,19777482
2348A,海悅甲特,912174
2349,錸德,15977494
2351,順德,1772430600
2352,佳世達,81079998
2353,宏碁,263549583
2354,鴻準,1220893969
2355,敬鵬,153162966
2356,英業達,793327671
2357,華碩,1780589776
2359,所羅門,680589164
2360,致茂,3857918710
2362,藍天,53886797
2363,矽統,291879185
2364,倫飛,125003973
2365,昆盈,22135326
2367,燿華,365584568
2368,金像電,11940367670
2369,菱生,297648012
2371,大同,526247259
2373,震旦行,951799
2374,佳能,134425063
2375,凱美,2667263009
2376,技嘉,1231930307
2377,微星,787192702
2379,瑞昱,840384448
2380,虹光,2699021
2382,廣達,3563969361
2383,台光電,10983116885
2385,群光,287726812
2387,精元,9238251
2388,威盛,113730018
2390,云辰,4797343
2392,正崴,327793688
2393,億光,87741895
2395,研華,891998689
2397,友通,11244813
2399,映泰,196329991
2401,凌陽,46128296
2402,毅嘉,64842940
2404,漢唐,1341227250
2405,輔信,10334028
2406,國碩,88952907
2408,南亞科,42225841912
2409,友達,3271471134
2412,中華電,1586456809
2413,環科,21626730
2414,精技,7832586
2415,錩新,7406740
2417,圓剛,41968707
2419,仲琦,7446027
2420,新巨,22391611
2421,建準,1353088794
2423,固緯,7687587
2424,隴華,106221
2425,承啟,25190083
2426,鼎元,5951000650
2427,三商電,4495785
2428,興勤,869077260
2429,銘旺科,12890246
2430,燦坤,1049363
2431,聯昌,3240558
2432,倚天酷碁-創,500150
2433,互盛電,472892
2434,統懋,46839948
2436,偉詮電,535660452
2438,翔耀,718212
2439,美律,66024303
2440,太空梭,3020173
2441,超豐,565681124
2442,新美齊,41913763
2444,兆勁,786624
2449,京元電子,14926356052
2450,神腦,1858453
2451,創見,1259859355
2453,凌群,7057130
2454,聯發科,20027639045
2455,全新,926687133
2457,飛宏,27334993
2458,義隆,196314181
2459,敦吉,4727628
2460,建通,7226547
2461,光群雷,22793197
2462,良得電,3120527
2464,盟立,5053398654
2465,麗臺,357739258
2466,冠西電,173575578
2467,志聖,1481108240
2468,華經,5896436
2471,資通,3552535
2472,立隆電,1724844399
2474,可成,474336392
2476,鉅祥,257176558
2477,美隆電,1639622
2478,大毅,1572250655
2480,敦陽科,18922392
2481,強茂,6711949573
2482,連宇,1991830
2483,百容,76611365
2484,希華,1176237489
2485,兆赫,200785869
2486,一詮,663649138
2488,漢平,1930731
2489,瑞軒,2021821504
2491,吉祥全,243582074
2492,華新科,16202989324
2493,揚博,298257679
2495,普安,62007243
2496,卓越,272988
2497,怡利電,14252552
2498,宏達電,107346852
2501,國建,66156221
2504,國產,37252303
2505,國揚,2713930
2506,太設,749566
2509,全坤建,1310866
2511,太子,4195851
2514,龍邦,310141
2515,中工,55699494
2516,新建,396401
2520,冠德,43363501
2524,京城,2271730
2527,宏璟,27954093
2528,皇普,4176194
2530,華建,25464900
2534,宏盛,3696825
2535,達欣工,32051240
2536,宏普,44744082
2537,聯上發,6443999
2538,基泰,8707231
2539,櫻花建,39301973
2540,愛山林,45525710
2542,興富發,256898103
2543,皇昌,18139529
2545,皇翔,5644925
2546,根基,13305120
2547,日勝生,12876706
2548,華固,137623897
2597,潤弘,15359705
2601,益航,15814806
2603,長榮,1901897429
2605,新興,295442388
2606,裕民,568087858
2607,榮運,13752494
2608,嘉里大榮,4036596
2609,陽明,2421100223
2610,華航,547797234
2611,志信,16945472
2612,中航,99496772
2613,中櫃,14977628
2614,東森,11950378
2615,萬海,2429271063
2616,山隆,1117284
2617,台航,49824274
2618,長榮航,861878898
2630,亞航,244200652
2633,台灣高鐵,63455359
2634,漢翔,4691616360
2636,台驊控股,44878855
2637,慧洋-KY,412643440
2642,宅配通,2391573
2645,長榮航太,1288572573
2646,星宇航空,64469324
2701,萬企,663079
2702,華園,343475
2704,國賓,4893580
2705,六福,1499944
2706,第一店,644045
2707,晶華,22611340
2712,遠雄來,57500
2722,夏都,420341
2723,美食-KY,29667681
2727,王品,57705863
2731,雄獅,19201332
2739,寒舍,5918157
2748,雲品,1602576
2753,八方雲集,17198088
2762,世界健身-KY,13952638
2801,彰銀,473099346
2812,台中銀,135154286
2816,旺旺保,98621541
2820,華票,30823085
2832,台產,10759726
2834,臺企銀,549706874
2836,高雄銀,4908463
2836A,高雄銀甲特,298543
2838,聯邦銀,46889356
2838A,聯邦銀甲特,7920525
2845,遠東銀,290093517
2849,安泰銀,838293
2850,新產,65802726
2851,中再保,90858454
2852,第一保,14743430
2855,統一證,166324323
2880,華南金,1225339539
2881,富邦金,2376991702
2881A,富邦特,1512567
2881B,富邦金乙特,326578
2881C,富邦金丙特,1872989
2882,國泰金,2041413108
2882A,國泰特,7367320
2882B,國泰金乙特,906502
2883,凱基金,681009197
2883B,凱基金乙特,5831728
2884,玉山金,760204372
2885,元大金,909804468
2886,兆豐金,3001332966
2887,台新新光金,1255722400
2887E,台新新光戊特一,6625300
2887F,台新新光戊特二,803136
2887G,台新新光庚特一,1030280
2887H,台新新光庚特二,1057190
2887I,台新新光辛特,12261321
2887Z1,台新新光己特,10081436
2889,國票金,395670020
2890,永豐金,790632106
2891,中信金,2178310677
2891B,中信金乙特,1016565
2891C,中信金丙特,993618
2892,第一金,2345039044
2897,王道銀行,48606184
2897B,王道銀乙特,309595
2901,欣欣,60301
2903,遠百,27982011
2904,匯僑,183699
2905,三商,22684727
2906,高林,1682536
2908,特力,4272803
2910,統領,97050
2911,麗嬰房,323700
2912,統一超,240718515
2913,農林,17186800
2915,潤泰全,183446132
2923,鼎固-KY,3784551
2929,淘帝-KY,351532
2939,永邑-KY,369788
2945,三商家購,480438
3002,歐格,1042784
3003,健和興,217615721
3004,豐達科,49053938
3005,神基,232005478
3006,晶豪科,2589077638
3008,大立光,34418287073
3010,華立,46175299
3011,今皓,3103220
3013,晟銘電,179962262
3014,聯陽,62414895
3015,全漢,23478550
3016,嘉晶,329684180
3017,奇鋐,13676448040
3018,隆銘綠能,1355675
3019,亞光,342313951
3021,鴻名,2961398
3022,威強電,108356361
3023,信邦,121173050
3024,憶聲,22046350
3025,星通,5874751
3026,禾伸堂,11092901494
3027,盛達,4294719
3028,增你強,82270354
3029,零壹,133664568
3030,德律,204627431
3031,佰鴻,18148744
3032,偉訓,18535167
3033,威健,158931365
3034,聯詠,1550813350
3035,智原,480974194
3036,文曄,1039790803
3037,欣興,33699836215
3038,全台,8056543
3040,遠見,5213271
3041,揚智,9407836
3042,晶技,2997649173
3043,科風,2583455
3044,健鼎,1468603030
3045,台灣大,967587896
3046,建碁,22751247
3047,訊舟,5747046
3048,益登,202070733
3049,精金,751109996
3050,鈺德,6175121
3051,力特,14740210
3052,夆典,6516009
3054,立萬利,6102206
3055,蔚華科,366711557
3056,富華新,9454855
3057,喬鼎,2095796
3058,立德,3029210
3059,華晶科,63997341
3060,銘異,27123356
3062,建漢,16098409
3090,日電貿,3436163817
3092,鴻碩,3075744
3094,聯傑,448046011
3130,一零四,10484544
3135,凌航,288523586
3138,耀登,16366837
3149,正達,281244740
3150,鈺寶-創,928480
3164,景岳,125495
3167,大量,4305344215
3168,眾福科,202427
3189,景碩,19476377313
3209,全科,190080499
3229,晟鈦,100846352
3231,緯創,4750106370
3257,虹冠電,10603012
3266,昇陽,263216
3296,勝德,688810
3305,昇貿,456221871
3308,聯德,4156663
3311,閎暉,2641178
3312,弘憶股,32953405
3321,同泰,3282130
3338,泰碩,15465953
3346,麗清,4224710
3356,奇偶,15267121
3376,新日興,3937830967
3380,明泰,28094451
3406,玉晶光,12759894140
3413,京鼎,197287162
3416,融程電,90278376
3419,譁裕,757281
3432,台端,180534
3437,榮創,7384828
3443,創意,11433324680
3447,展達,4485105
3450,聯鈞,11986628267
3481,群創,15128025049
3494,誠研,389821
3501,維熹,6192322
3504,揚明光,1105637450
3515,華擎,59653066
3518,柏騰,4448586
3528,安馳,28136883
3530,晶相光,13055641
3532,台勝科,4292078990
3533,嘉澤,5019731719
3535,晶彩科,37952242
3543,州巧,225506619
3545,敦泰,40225163
3550,聯穎,50485130
3557,嘉威,528494
3563,牧德,185278097
3576,聯合再生,402226047
3583,辛耘,1466390063
3588,通嘉,6765225
3591,艾笛森,7821288
3592,瑞鼎,53772071
3593,力銘,462133
3596,智易,129897227
3605,宏致,2423511074
3607,谷崧,2237308
3617,碩天,120946025
3622,洋華,17144256
3645,達邁,626637229
3652,精聯,2549784
3653,健策,5471540530
3661,世芯-KY,8138042600
3665,貿聯-KY,8972547770
3669,圓展,10093477
3673,TPK-KY,317537325
3679,新至陞,22959276
3686,達能,917222
3694,海華,22960801
3701,大眾控,16862008
3702,大聯大,1538253584
3703,欣陸,39514023
3704,合勤控,53237796
3705,永信,4082032
3706,神達,634520316
3708,上緯投控,51823901
3711,日月光投控,11454138718
3712,永崴投控,27101262
3714,富采,476820351
3715,定穎投控,958937219
3716,中化控股,11376561
3717,聯嘉投控,49535027
4104,佳醫,8999220
4106,雃博,7587635
4108,懷特,23282166
4119,旭富,8757068
4133,亞諾法,1702004
4137,麗豐-KY,30200675
4142,國光生,11883688
4148,全宇生技-KY,306042
4155,訊映,1366503
4164,承業醫,5937334
4169,泰宗,15857466
4178,永笙-KY,1457800
4190,佐登-KY,213657
4195,基米-創,1127046
4306,炎洲,9003609
4414,如興,1186898
4426,利勤,617350
4438,廣越,4669943
4439,冠星-KY,1846262
4440,宜新實業,362499
4441,振大環球,9909425
4526,東台,21561848
4532,瑞智,11244025
4536,拓凱,33376761
4540,全球傳動,205239978
4545,銘鈺,1291789
4551,智伸科,261962243
4552,力達-KY,2236912
4555,氣立,6037975
4557,永新-KY,3162260
4560,強信-KY,11708537
4562,穎漢,2884817
4564,元翎,15829998
4566,時碩工業,119712395
4569,六方科-KY,37237127
4571,鈞興-KY,15156449
4572,駐龍,712928
4576,大銀微系統,419069477
4581,光隆精密-KY,483532
4582,聚恆-創,657299
4583,台灣精銳,34894439
4585,達明,42948365
4588,玖鼎電力,1782980
4590,富田-創,21782454
4720,德淵,23807968
4722,國精化,118054743
4736,泰博,40969014
4737,華廣,7002910
4739,康普,102906133
4746,台耀,24971772
4755,三福化,49040166
4763,材料*-KY,150304700
4764,雙鍵,694267024
4766,南寶,42472243
4770,上品,163214957
4771,望隼,44961545
4807,日成-KY,2979365
4904,遠傳,628796083
4906,正文,428547218
4912,聯德控股-KY,172520829
4915,致伸,80370249
4916,事欣科,196497936
4919,新唐,345901563
4927,泰鼎-KY,501669473
4930,燦星網,151991
4934,太極,4687273
4935,茂林-KY,3235604
4938,和碩,579612777
4942,嘉彰,2625566
4943,康控-KY,250700
4949,有成精密,57531879
4952,凌通,14722738
4956,光鋐,213055118
4958,臻鼎-KY,16442878954
4960,誠美材,52088325
4961,天鈺,79771416
4967,十銓,730959083
4968,立積,32654877
4976,佳凌,137916660
4977,眾達-KY,608423024
4989,榮科,1067807134
4994,傳奇,437592
4999,鑫禾,582626
5007,三星,737565
5203,訊連,5432334
5215,科嘉-KY,1538921
5222,全訊,33652429
5225,東科-KY,16119775
5234,達興材料,112769122
5236,凌陽創新,11220403
5243,乙盛-KY,275054597
5244,弘凱,3032867
5258,虹堡,25259557
5269,祥碩,588905490
5283,禾聯碩,19635606
5284,jpp-KY,87330868
5285,界霖,100325057
5288,豐祥-KY,6941424
5292,華懋,58719889
5306,桂盟,3881262
5388,中磊,138489993
5434,崇越,150798500
5469,瀚宇博,131704956
5471,松翰,293291449
5484,慧友,7116847
5515,建國,27858332
5519,隆大,10466903
5521,工信,17144002
5522,遠雄,42187612
5525,順天,1527697
5531,鄉林,4363175
5533,皇鼎,1603505
5534,長虹,84213808
5538,東明-KY,3011485
5546,永固-KY,440124
5607,遠雄港,71302499
5608,四維航,98274839
5706,鳳凰,2647489
5871,中租-KY,625184728
5871A,中租-KY甲特,1027970
5876,上海商銀,312594148
5880,合庫金,236601725
5906,台南-KY,184850
5907,大洋-KY,1778650
6005,群益證,148759010
6024,群益期,19444860
6108,競國,286108807
6112,邁達特,9755174
6115,鎰勝,14962394
6116,彩晶,506619208
6117,迎廣,8611976
6120,達運,17066147
6128,上福,1265322
6133,金橋,12714473
6136,富爾特,11793720
6139,亞翔,2014805876
6141,柏承,424044347
6142,友勁,1221161
6152,百一,9608381
6153,嘉聯益,69339873
6155,鈞寶,239519181
6164,華興,6707095
6165,浪凡,120446953
6166,凌華,91733808
6168,宏齊,134471196
6176,瑞儀,375401087
6177,達麗,50716343
6183,關貿,5375654
6184,大豐電,5114376
6189,豐藝,13685465
6191,精成科,191240813
6192,巨路,14760820
6196,帆宣,446526281
6197,佳必琪,391850850
6201,亞弘電,1031697
6202,盛群,72420361
6205,詮欣,52115426
