code,name,trading_value
2254,巨鎧精密-創,98935500
2258,鴻華先進-創,9079695
2301,光寶科,4011683156
2302,麗正,44770862
2303,聯電,38183273709
2305,全友,416748925
2308,台達電,15080787786
2312,金寶,163577866
2313,華通,4808390986
2314,台揚,1090321
2316,楠梓電,297003289
2317,鴻海,5388667990
2321,東訊,150346
2323,中環,37097566
2324,仁寶,1313218728
2327,國巨*,16112163208
2328,廣宇,56675226
2329,華泰,51706298
2330,台積電,44036354474
2331,精英,16287365
2332,友訊,112124920
2337,旺宏,4192137743
2338,光罩,184441853
2340,台亞,57901293
2342,茂矽,44779760
2344,華邦電,25852422381
2345,智邦,9567026060
2347,聯強,180383934
2348,海悅,41254320
2348A,海悅甲特,522553
2349,錸德,16942350
2351,順德,1191696848
2352,佳世達,68798583
2353,宏碁,458929952
2354,鴻準,447806512
2355,敬鵬,58733717
2356,英業達,967888405
2357,華碩,1813649631
2359,所羅門,477425340
2360,致茂,11646362600
2362,藍天,26391059
2363,矽統,494605828
2364,倫飛,9592244
2365,昆盈,11342322
2367,燿華,130245977
2368,金像電,6503993330
2369,菱生,98084084
2371,大同,93836306
2373,震旦行,764115
2374,佳能,129943411
2375,凱美,242754440
2376,技嘉,1657101603
2377,微星,1557731057
2379,瑞昱,2174139039
2380,虹光,858588
2382,廣達,8944838294
2383,台光電,9612616445
2385,群光,271716297
2387,精元,9690910
2388,威盛,248337882
2390,云辰,3736396
2392,正崴,72205271
2393,億光,75069080
2395,研華,1544654561
2397,友通,18297696
2399,映泰,82297708
2401,凌陽,33624934
2402,毅嘉,58322663
2404,漢唐,1269553815
2405,輔信,12165653
2406,國碩,61614406
2408,南亞科,19775203066
2409,友達,18430033459
2412,中華電,1361110654
2413,環科,491383503
2414,精技,15589025
2415,錩新,3135857
2417,圓剛,20932210
2419,仲琦,29135147
2420,新巨,17392992
2421,建準,774542753
2423,固緯,2675981
2424,隴華,195927
2425,承啟,16425467
2426,鼎元,5801672777
2427,三商電,5756372
2428,興勤,310591690
2429,銘旺科,5095633
2430,燦坤,544188
2431,聯昌,866478
2432,倚天酷碁-創,499500
2433,互盛電,1754361
2434,統懋,40085676
2436,偉詮電,556460486
2438,翔耀,1713789
2439,美律,178799646
2440,太空梭,2733381
2441,超豐,350321473
2442,新美齊,13756300
2444,兆勁,3329022
2449,京元電子,3390298575
2450,神腦,1718836
2451,創見,465878337
2453,凌群,7407265
2454,聯發科,25260516946
2455,全新,1347583983
2457,飛宏,15920929
2458,義隆,133640302
2459,敦吉,1543058
2460,建通,25589438
2461,光群雷,13438052
2462,良得電,2401405
2464,盟立,1497588360
2465,麗臺,334029904
2466,冠西電,98076555
2467,志聖,1211082008
2468,華經,4912046
2471,資通,2262576
2472,立隆電,297797399
2474,可成,437565429
2476,鉅祥,103512778
2477,美隆電,2588809
2478,大毅,200415851
2480,敦陽科,13044476
2481,強茂,3567499438
2482,連宇,480455
2483,百容,18016889
2484,希華,570765598
2485,兆赫,65191986
2486,一詮,1064222783
2488,漢平,5097111
2489,瑞軒,672079045
2491,吉祥全,38226370
2492,華新科,8271112369
2493,揚博,101321977
2495,普安,33348327
2496,卓越,765758
2497,怡利電,8266109
2498,宏達電,86278208
2501,國建,10692422
2504,國產,18414231
2505,國揚,3264872
2506,太設,2284845
2509,全坤建,489755
2511,太子,4538186
2514,龍邦,594606
2515,中工,48355988
2516,新建,7148498
2520,冠德,34494737
2524,京城,1166525
2527,宏璟,21347131
2528,皇普,2595568
2530,華建,13887547
2534,宏盛,3665809
2535,達欣工,20664633
2536,宏普,14137007
2537,聯上發,3761724
2538,基泰,4185985
2539,櫻花建,25947525
2540,愛山林,33806855
2542,興富發,391305642
2543,皇昌,25013941
2545,皇翔,3688512
2546,根基,5108960
2547,日勝生,10237338
2548,華固,62675752
2597,潤弘,82851718
2601,益航,15237267
2603,長榮,2003493021
2605,新興,513092557
2606,裕民,370900581
2607,榮運,17440101
2608,嘉里大榮,2301243
2609,陽明,1836265397
2610,華航,180430548
2611,志信,4186528
2612,中航,51090056
2613,中櫃,7838803
2614,東森,13198791
2615,萬海,2915192578
2616,山隆,1094161
2617,台航,116822418
2618,長榮航,490277912
2630,亞航,32178755
2633,台灣高鐵,49748371
2634,漢翔,488421859
2636,台驊控股,17573090
2637,慧洋-KY,296490110
2642,宅配通,547718
2645,長榮航太,154231679
2646,星宇航空,64456477
2701,萬企,563246
2702,華園,97896
2704,國賓,4096311
2705,六福,1632502
2706,第一店,696031
2707,晶華,15174535
2712,遠雄來,143250
2722,夏都,346183
2723,美食-KY,39995062
2727,王品,29466332
2731,雄獅,54169187
2739,寒舍,2085208
2748,雲品,4449722
2753,八方雲集,19394340
2762,世界健身-KY,10692359
2801,彰銀,784481480
2812,台中銀,551497856
2816,旺旺保,12780964
2820,華票,28000955
2832,台產,15247511
2834,臺企銀,1060369066
2836,高雄銀,23563975
2836A,高雄銀甲特,24050
2838,聯邦銀,36576405
2838A,聯邦銀甲特,1193904
2845,遠東銀,105792316
2849,安泰銀,5359482
2850,新產,21980604
2851,中再保,105902439
2852,第一保,3854302
2855,統一證,284899859
2880,華南金,404599704
2881,富邦金,2447552033
2881A,富邦特,2315586
2881B,富邦金乙特,553440
2881C,富邦金丙特,1359993
2882,國泰金,2600226664
2882A,國泰特,1411572
2882B,國泰金乙特,930847
2883,凱基金,1930117900
2883B,凱基金乙特,7918692
2884,玉山金,3537580993
2885,元大金,1477593342
2886,兆豐金,744355095
2887,台新新光金,2903862960
2887E,台新新光戊特一,25900791
2887F,台新新光戊特二,2016971
2887G,台新新光庚特一,3516377
2887H,台新新光庚特二,4243795
2887I,台新新光辛特,14587399
2887Z1,台新新光己特,4480537
2889,國票金,247585099
2890,永豐金,1211394777
2891,中信金,1949737382
2891B,中信金乙特,143431
2891C,中信金丙特,238196
2892,第一金,1151822183
2897,王道銀行,22342592
2897B,王道銀乙特,896650
2901,欣欣,161923
2903,遠百,15646413
2904,匯僑,284641
2905,三商,18669832
2906,高林,978848
2908,特力,4668555
2910,統領,212427
2911,麗嬰房,421542
2912,統一超,265988161
2913,農林,7634353
2915,潤泰全,54285143
2923,鼎固-KY,3900395
2929,淘帝-KY,307600
2939,永邑-KY,545320
2945,三商家購,1438736
3002,歐格,2040942
3003,健和興,39205267
3004,豐達科,72367205
3005,神基,231008813
3006,晶豪科,5249225509
3008,大立光,9546938985
3010,華立,124316685
3011,今皓,3464809
3013,晟銘電,80502998
3014,聯陽,73739042
3015,全漢,14006021
3016,嘉晶,338373233
3017,奇鋐,7917222305
3018,隆銘綠能,398780
3019,亞光,487937568
3021,鴻名,23839296
3022,威強電,128814179
3023,信邦,132748337
3024,憶聲,10563297
3025,星通,12619167
3026,禾伸堂,9850410080
3027,盛達,659811
3028,增你強,55252802
3029,零壹,72069976
3030,德律,181590995
3031,佰鴻,16462581
3032,偉訓,17965994
3033,威健,421414548
3034,聯詠,2038019268
3035,智原,342962048
3036,文曄,689492531
3037,欣興,21168831666
3038,全台,6953539
3040,遠見,14492899
3041,揚智,10842674
3042,晶技,3730563935
3043,科風,1165548
3044,健鼎,2258405867
3045,台灣大,963605579
3046,建碁,7719550
3047,訊舟,9149669
3048,益登,57208964
3049,精金,74702100
3050,鈺德,2767723
3051,力特,6423315
3052,夆典,824922
3054,立萬利,3235502
3055,蔚華科,2035253862
3056,富華新,8058329
3057,喬鼎,1099706
3058,立德,2592402
3059,華晶科,36233711
3060,銘異,27613291
3062,建漢,13259725
3090,日電貿,446664010
3092,鴻碩,4694531
3094,聯傑,170970918
3130,一零四,7510211
3135,凌航,142176221
3138,耀登,10670078
3149,正達,294919414
3150,鈺寶-創,127516
3164,景岳,309267
3167,大量,6782061931
3168,眾福科,818640
3189,景碩,12465866596
3209,全科,26737221
3229,晟鈦,319230574
3231,緯創,12605891638
3257,虹冠電,13677628
3266,昇陽,209982
3296,勝德,286512
3305,昇貿,87364157
3308,聯德,331930
3311,閎暉,4041802
3312,弘憶股,43870635
3321,同泰,3520248
3338,泰碩,65827811
3346,麗清,1855538
3356,奇偶,37455713
3376,新日興,1126442514
3380,明泰,91576397
3406,玉晶光,5908578862
3413,京鼎,140730724
3416,融程電,41218168
3419,譁裕,1161120
3432,台端,712821
3437,榮創,22269130
3443,創意,5932169410
3447,展達,2380827
3450,聯鈞,1899401935
3481,群創,15364611281
3494,誠研,398451
3501,維熹,4185444
3504,揚明光,224939800
3515,華擎,57865317
3518,柏騰,8829471
3528,安馳,13107709
3530,晶相光,4039235
3532,台勝科,3827208101
3533,嘉澤,802568235
3535,晶彩科,83730440
3543,州巧,35655246
3545,敦泰,24877190
3550,聯穎,14095768
3557,嘉威,784219
3563,牧德,232907315
3576,聯合再生,95499351
3583,辛耘,762252233
3588,通嘉,11228329
3591,艾笛森,29768893
3592,瑞鼎,66185272
3593,力銘,74913
3596,智易,117627544
3605,宏致,3271198355
3607,谷崧,955885
3617,碩天,80069059
3622,洋華,20779905
3645,達邁,173827602
3652,精聯,4615246
3653,健策,7124038997
3661,世芯-KY,12690161435
3665,貿聯-KY,4877123915
3669,圓展,2658260
3673,TPK-KY,154256018
3679,新至陞,2908724
3686,達能,1865891
3694,海華,18719179
3701,大眾控,75186602
3702,大聯大,1076496027
3703,欣陸,13865844
3704,合勤控,22393285
3705,永信,9856526
3706,神達,1403052197
3708,上緯投控,46027387
3711,日月光投控,14613706942
3712,永崴投控,3184627
3714,富采,954968898
3715,定穎投控,2239112564
3716,中化控股,7165990
3717,聯嘉投控,25865545
4104,佳醫,4780255
4106,雃博,5870179
4108,懷特,1121601
4119,旭富,39914596
4133,亞諾法,1218061
4137,麗豐-KY,35391290
4142,國光生,7797291
4148,全宇生技-KY,472150
4155,訊映,2933832
4164,承業醫,5206286
4169,泰宗,11099378
4178,永笙-KY,1599750
4190,佐登-KY,78217
4195,基米-創,1153924
4306,炎洲,10458009
4414,如興,745684
4426,利勤,353336
4438,廣越,3784985
4439,冠星-KY,1176733
4440,宜新實業,237140
4441,振大環球,7984555
4526,東台,67921483
4532,瑞智,21768623
4536,拓凱,27682433
4540,全球傳動,69945423
4545,銘鈺,794943
4551,智伸科,169566258
4552,力達-KY,3148648
4555,氣立,5404930
4557,永新-KY,1116618
4560,強信-KY,7072341
4562,穎漢,4325474
4564,元翎,10238652
4566,時碩工業,35436109
4569,六方科-KY,39294252
4571,鈞興-KY,42445477
4572,駐龍,1316309
4576,大銀微系統,1041386870
4581,光隆精密-KY,392830
4582,聚恆-創,1266704
4583,台灣精銳,43990752
4585,達明,81693285
4588,玖鼎電力,5574484
4590,富田-創,109146930
4720,德淵,5353584
4722,國精化,90046675
4736,泰博,22696197
4737,華廣,5723627
4739,康普,357770826
4746,台耀,21515674
4755,三福化,22218430
4763,材料*-KY,296215300
4764,雙鍵,156049520
4766,南寶,51059499
4770,上品,330033657
4771,望隼,31333042
4807,日成-KY,5010271
4904,遠傳,436524551
4906,正文,97275565
4912,聯德控股-KY,94197603
4915,致伸,243710297
4916,事欣科,75159805
4919,新唐,221517664
4927,泰鼎-KY,172442482
4930,燦星網,186249
4934,太極,4267828
4935,茂林-KY,2734670
4938,和碩,594965140
4942,嘉彰,2109676
4943,康控-KY,291574
4949,有成精密,27324938
4952,凌通,13561266
4956,光鋐,49523675
4958,臻鼎-KY,9463247580
4960,誠美材,28811116
4961,天鈺,251679614
4967,十銓,1355951417
4968,立積,20744433
4976,佳凌,54316499
4977,眾達-KY,871812717
4989,榮科,106551012
4994,傳奇,1327354
4999,鑫禾,1062590
5007,三星,1512345
5203,訊連,7465140
5215,科嘉-KY,545316
5222,全訊,14259997
5225,東科-KY,19360228
5234,達興材料,43443096
5236,凌陽創新,5974587
5243,乙盛-KY,52242020
5244,弘凱,2557615
5258,虹堡,7291727
5269,祥碩,409822930
5283,禾聯碩,3257370
5284,jpp-KY,44726900
5285,界霖,91729258
5288,豐祥-KY,23147795
5292,華懋,35730327
5306,桂盟,7126884
5388,中磊,145568630
5434,崇越,306984419
5469,瀚宇博,57805396
5471,松翰,85973267
5484,慧友,45411786
5515,建國,10853006
5519,隆大,6128455
5521,工信,7241211
5522,遠雄,17076026
5525,順天,957970
5531,鄉林,1783533
5533,皇鼎,1742068
5534,長虹,21552748
5538,東明-KY,958657
5546,永固-KY,639233
5607,遠雄港,38420571
5608,四維航,59043026
5706,鳳凰,5618560
5871,中租-KY,880463904
5871A,中租-KY甲特,9458650
5876,上海商銀,299201342
5880,合庫金,404389444
5906,台南-KY,329919
5907,大洋-KY,3017108
6005,群益證,164613107
6024,群益期,19748557
6108,競國,46518386
6112,邁達特,8773649
6115,鎰勝,2239010
6116,彩晶,1092558358
6117,迎廣,8553101
6120,達運,34042596
6128,上福,3978612
6133,金橋,44228057
6136,富爾特,6481319
6139,亞翔,1209072549
6141,柏承,115614573
6142,友勁,1836289
6152,百一,32383839
6153,嘉聯益,53701919
6155,鈞寶,59363836
6164,華興,2331580
6165,浪凡,8213669
6166,凌華,76667846
6168,宏齊,167304380
6176,瑞儀,283621984
6177,達麗,56704993
6183,關貿,1406410
6184,大豐電,16376815
6189,豐藝,16691426
6191,精成科,141315931
6192,巨路,7427999
6196,帆宣,1948256989
