code,name,trading_value
009802,富邦旗艦50,579838624
009803,玉山市值動能50,111591220
009804,聯邦台精彩50,40180101
009805,台新美國電力基建,69764195
009808,華南永昌優選50,7132973
009809,富邦淨零ESG50,9721819
00980A,主動野村臺灣優選,178084093
009810,玉山全球藍籌100,5245550
009811,統一美國50,12834954
009812,野村日本東證,2230356
009813,貝萊德標普卓越50,18680262
009816,凱基台灣TOP50,2211879930
009817,國泰日本不動產,2842704
009818,華南永昌NASDAQxT,1141981
009819,中信數據及電力,29730537
00981A,主動統一台股增長,5136805352
00981T,平衡凱基雙核收息,27004180
009820,元大納斯達克精選,42730610
009821,野村稀土關鍵資源,52348049
009824,群益美國科技巨頭,55557508
009826,貝萊德世界股票,118669632
009827,玉山未來全球算力,86048987
009828,中信台日韓PCB,919639723
009829,大華韓國KOSPI50,298097010
00982A,主動群益台灣強棒,538470175
00982D,主動富邦動態入息,7825092
00982T,平衡兆豐台美動能,4060854
00983A,主動中信ARK創新,9793042
00983D,主動富邦複合收益,6166792
00984A,主動安聯台灣高息,70800948
00984D,主動聯博全球非投,205253265
00985A,主動野村台灣50,44609864
00985B,群益ESG投等債0-5,122877694
00986A,主動台新龍頭成長,5365965
00987A,主動台新優勢成長,17876516
00988A,主動統一全球創新,374770960
00989A,主動摩根美國科技,2973288
00990A,主動元大AI新經濟,290059288
00991A,主動復華未來50,1283219347
00991B,貝萊德A級公司債,1353772
00992A,主動群益科技創新,661550242
00993A,主動安聯台灣,80782239
00994A,主動第一金台股優,74528961
00995A,主動中信台灣卓越,65018222
00996A,主動兆豐台灣豐收,58332199
00997A,主動群益美國增長,84392469
00999A,主動野村臺灣高息,132391652
01001T,土銀富邦R1,1056860
01002T,土銀國泰R1,826175
01004T,土銀富邦R2,306500
01007T,兆豐國泰R2,1801540
01009T,王道圓滿R1,288930
01010T,京城樂富R1,56010810
020000,富邦特選蘋果N,1775340
020011,統一微波高息20N,0
020012,富邦行動通訊N,0
02001L,富邦蘋果正二N,22845750
020020,元大台股領航N,419820
020028,元大特選電動車N,318990
020029,元大ESG高股息N,500210
020030,統一智慧電動車N,1373370
020031,統一IC設計臺灣N,939010
020032,元大綠能N,0
020034,元大IC設計N,2942280
020036,元大金融配息N,11500
020037,元大金融高股息N,114480
020038,元大ESG配息N,31100
020039,元大加權N,211100
1101,台泥,474979354
1101B,台泥乙特,1985150
1102,亞泥,249246420
1103,嘉泥,3446025
1104,環泥,14646669
1108,幸福,2591602
1109,信大,922664
1110,東泥,4897246
1201,味全,3890716
1203,味王,1005583
1210,大成,42722284
1213,大飲,22700
1215,卜蜂,64106130
1216,統一,484016020
1217,愛之味,2301774
1218,泰山,7191284
1219,福壽,2728696
1220,台榮,1207671
1225,福懋油,2711035
1227,佳格,26247109
1229,聯華,54821968
1231,聯華食,23701298
1232,大統益,14214602
1233,天仁,821494
1234,黑松,4047889
1235,興泰,818040
1236,宏亞,1787764
1256,鮮活果汁-KY,15434593
1301,台塑,1984085095
1303,南亞,17805322503
1304,台聚,20596659
1305,華夏,15536881
1307,三芳,9559861
1308,亞聚,11326714
1309,台達化,16372412
1310,台苯,17104200
1312,國喬,307637964
1312A,國喬特,0
1313,聯成,17150498
1314,中石化,105581424
1315,達新,5193525
1316,上曜,16325187
1319,東陽,111562350
1321,大洋,2143100
1323,永裕,535781
1324,地球,229756
1325,恆大,11312894
1326,台化,4217436549
1337,再生-KY,1023280
1338,廣華-KY,1505410
1339,昭輝,3804540
1340,勝悅-KY,977857
1341,富林-KY,479448
1342,八貫,18217170
1402,遠東新,289029325
1409,新纖,179215522
1410,南染,2523914
1413,宏洲,128820
1414,東和,2749810
1416,廣豐,2256419
1417,嘉裕,1197944
1418,東華,92008
1419,新紡,5887755
1423,利華,1291585
1432,大魯閣,1535352
1434,福懋,31426034
1435,中福,687573
1436,華友聯,4779075
1437,勤益控,2719075
1438,三地開發,2900982
1439,雋揚,1606029
1440,南紡,45958256
1441,大東,310904
1442,名軒,4365937
1443,立益物流,238769
1444,力麗,13296126
1445,大宇,257146
1446,宏和,1754585
1447,力鵬,8491504
1449,佳和,2124336
1451,年興,731347
1452,宏益,1443911
1453,大將,288760
1454,台富,707710
1455,集盛,16455702
1456,怡華,569290
1457,宜進,2079761
1459,聯發,4076332
1460,宏遠,855943
1463,強盛新,1026323
1464,得力,2201803
1465,偉全,1404919
1466,聚隆,5093660
1467,南緯,2383205
1468,昶和,1165858
1470,大統新創,412900
1471,首利,1785801
1472,三洋實業,1044497
1473,台南,712290
1474,弘裕,257312
1475,業旺,553350
1476,儒鴻,557760896
1477,聚陽,359256119
1503,士電,317614567
1504,東元,315633584
1506,正道,3476719
1512,瑞利,281324
1513,中興電,387154254
1514,亞力,101643379
1515,力山,23211015
1516,川飛,640155
1517,利奇,4130774
1519,華城,3360578279
1521,大億,638950
1522,堤維西,14374389
1522A,堤維西甲特,1477400
1524,耿鼎,6942867
1525,江申,1469962
1526,日馳,1776267
1527,鑽全,5028948
1528,恩德,7503193
1529,樂事綠能,6696595
1530,亞崴,574006
1531,高林股,3405595
1532,勤美,6347260
1533,車王電,1397510
1535,中宇,2531156
1536,和大,85274833
1537,廣隆,11807813
1538,正峰,381293
1539,巨庭,414346
1540,喬福,2294501
1541,錩泰,385970
1558,伸興,15384618
1560,中砂,1281318751
1563,巧新,125444915
1568,倉佑,4242623
1582,信錦,16702981
1583,程泰,1503916
1587,吉茂,2934073
1590,亞德客-KY,844445390
1597,直得,902803818
1598,岱宇,6350225
1603,華電,3986382
1604,聲寶,8094921
1605,華新,549522933
1608,華榮,81937120
1609,大亞,72877616
1611,中電,3604604
1612,宏泰,16622525
1614,三洋電,2119030
1615,大山,3897422
1616,億泰,5658900
1617,榮星,8191273
1618,合機,13596333
1623,大東電,11496717
1626,艾美特-KY,460708
1702,南僑,3195938
1707,葡萄王,26443896
1708,東鹼,120926703
1709,和益,214769521
1710,東聯,62495402
1711,永光,185912525
1712,興農,24866922
1713,國化,9637260
1714,和桐,130377042
1717,長興,1275428944
1718,中纖,118102756
1720,生達,10806213
1721,國慶科技,27206408
1722,台肥,112285777
1723,中碳,98612972
1725,元禎,1777998
1726,永記,2232214
1727,中華化,396312262
1730,花仙子,1176976
1731,美吾華,1901809
1732,毛寶,4581822
1733,五鼎,8447227
1734,杏輝,18046677
1735,日勝化,1135762
1736,喬山,20899591
1737,臺鹽,8975905
1752,南光,1473340
1760,寶齡富錦,5889263
1762,中化生,4010013
1773,勝一,82047629
1776,展宇,535656
1783,和康生,3070884
1786,科妍,7689762
1789,神隆,10782238
1795,美時,99615338
1802,台玻,1321498714
1805,寶徠,1027143
1806,冠軍,1048570
1808,潤隆,38684509
1809,中釉,32027028
1810,和成,35121563
1817,凱撒衛,3896223
1903,士紙,2817998
1904,正隆,54176084
1905,華紙,21190164
1906,寶隆,738209
1907,永豐餘,49014942
1909,榮成,29022972
2002,中鋼,303348801
2002A,中鋼特,530724
2006,東和鋼鐵,97205063
2007,燁興,602803
2008,高興昌,609330
2009,第一銅,49214361
2010,春源,26068593
2012,春雨,644257
2013,中鋼構,2120386
2014,中鴻,23410863
2015,豐興,13107193
2017,官田鋼,9286671
2020,美亞,9233063
2022,聚亨,3394629
2023,燁輝,9440569
2024,志聯,1205625
2025,千興,5960341
2027,大成鋼,1009359723
2028,威致,1324921
2029,盛餘,11137306
2030,彰源,54001396
2031,新光鋼,27048871
2032,新鋼,5737914
2033,佳大,32082150
2034,允強,33113859
2038,海光,3250024
2049,上銀,1437514751
2059,川湖,4187926040
2062,橋椿,2580058
2069,運錩,10880110
2072,世紀風電,73149673
2101,南港,47371974
2102,泰豐,7031906
2103,台橡,190689313
2104,國際中橡,53728302
2105,正新,121081197
2106,建大,36416833
2107,厚生,5158475
2108,南帝,41937755
2109,華豐,2526360
2114,鑫永銓,2003920
2115,六暉-KY,357587
2201,裕隆,131172827
2204,中華,39614324
2206,三陽工業,31530988
2207,和泰車,152409667
2208,台船,24743212
2211,長榮鋼,19602693
2227,裕日車,2053055
2228,劍麟,5269432
2231,為升,20017069
2233,宇隆,57715191
2236,百達-KY,23678507
2237,華德動能-創,5484371
2239,英利-KY,715870
2241,艾姆勒,10230091
2243,宏旭-KY,12401251
2247,汎德永業,8885308
2248,華勝-KY,9320877
2250,IKKA-KY,1358973
2254,巨鎧精密-創,162021843
2258,鴻華先進-創,24126853
2301,光寶科,7550227025
2302,麗正,170928334
2303,聯電,47497656106
2305,全友,401902082
2308,台達電,14006610460
2312,金寶,381344693
2313,華通,13972487209
2314,台揚,470463
2316,楠梓電,264495606
2317,鴻海,8694860810
2321,東訊,76857
2323,中環,44944508
2324,仁寶,4995229903
2327,國巨*,41987316792
2328,廣宇,73478428
2329,華泰,63362684
2330,台積電,65839464484
2331,精英,21664448
2332,友訊,225549399
2337,旺宏,3583404700
2338,光罩,36116808
2340,台亞,93855411
2342,茂矽,116199982
2344,華邦電,21504459494
2345,智邦,4403329290
2347,聯強,237767987
2348,海悅,25784534
2348A,海悅甲特,1583643
2349,錸德,19979626
2351,順德,1708553802
2352,佳世達,166788856
2353,宏碁,930559908
2354,鴻準,759799628
2355,敬鵬,53331136
2356,英業達,1649424274
2357,華碩,4971552875
2359,所羅門,304031088
2360,致茂,3827785430
2362,藍天,56511063
2363,矽統,481737450
2364,倫飛,25129064
2365,昆盈,22706532
2367,燿華,134424861
2368,金像電,9045622640
2369,菱生,101082174
2371,大同,146187844
2373,震旦行,2719871
2374,佳能,128416037
2375,凱美,627697744
2376,技嘉,1936238189
2377,微星,2262881779
2379,瑞昱,2011804055
2380,虹光,2940823
2382,廣達,4687911938
2383,台光電,8279673870
2385,群光,316480641
2387,精元,11814850
2388,威盛,701697565
2390,云辰,5542230
2392,正崴,146688809
2393,億光,102011295
2395,研華,2454865535
2397,友通,13866568
2399,映泰,351516575
2401,凌陽,43971109
2402,毅嘉,74075156
2404,漢唐,1021178445
2405,輔信,16018031
2406,國碩,56132235
2408,南亞科,29517982313
2409,友達,14905328316
2412,中華電,1230443577
2413,環科,460830628
2414,精技,6279773
2415,錩新,4190485
2417,圓剛,62823132
2419,仲琦,45071177
2420,新巨,10579897
2421,建準,1123377212
2423,固緯,2827979
2424,隴華,56700
2425,承啟,28408452
2426,鼎元,6293361409
2427,三商電,9471296
2428,興勤,374078727
2429,銘旺科,7688768
2430,燦坤,1036698
2431,聯昌,911933
2432,倚天酷碁-創,1719300
2433,互盛電,1122837
2434,統懋,47283544
2436,偉詮電,1106114072
2438,翔耀,6914903
2439,美律,134701055
2440,太空梭,9228988
2441,超豐,363706668
2442,新美齊,88020833
2444,兆勁,9462309
2449,京元電子,7248856006
2450,神腦,3445200
2451,創見,768665605
2453,凌群,10754670
2454,聯發科,81193340765
2455,全新,1747252892
2457,飛宏,16578424
2458,義隆,334896008
2459,敦吉,6009106
2460,建通,5037117
2461,光群雷,9887892
2462,良得電,5164194
2464,盟立,3460807159
2465,麗臺,625929705
2466,冠西電,92703543
2467,志聖,665020199
2468,華經,3845813
2471,資通,4809002
2472,立隆電,700771022
2474,可成,403493656
2476,鉅祥,139384042
2477,美隆電,1582229
2478,大毅,984070830
2480,敦陽科,31980093
2481,強茂,9805059322
2482,連宇,3222882
2483,百容,16486016
2484,希華,416111645
2485,兆赫,87819991
2486,一詮,1676380962
2488,漢平,6233179
2489,瑞軒,754737550
2491,吉祥全,110596882
2492,華新科,15193624450
2493,揚博,171753509
2495,普安,37661053
2496,卓越,515320
2497,怡利電,16139814
2498,宏達電,171284984
2501,國建,61791008
2504,國產,31215107
2505,國揚,2927620
2506,太設,346126
2509,全坤建,2034248
2511,太子,10857931
2514,龍邦,876004
2515,中工,58794717
2516,新建,1506608
2520,冠德,62829124
2524,京城,2360386
2527,宏璟,59644582
2528,皇普,4948258
2530,華建,14460073
2534,宏盛,3590931
2535,達欣工,15490126
2536,宏普,9418164
2537,聯上發,21378301
2538,基泰,4096441
2539,櫻花建,26965077
2540,愛山林,18755862
2542,興富發,367736383
2543,皇昌,25482959
2545,皇翔,10265524
2546,根基,15223166
2547,日勝生,14555403
2548,華固,52990271
2597,潤弘,22491740
2601,益航,13685785
2603,長榮,1310670131
2605,新興,277643708
2606,裕民,411668499
2607,榮運,18592550
2608,嘉里大榮,7307340
2609,陽明,915295998
2610,華航,282615959
2611,志信,6857122
2612,中航,38926490
2613,中櫃,9194342
2614,東森,21458666
2615,萬海,1044077156
2616,山隆,1110596
2617,台航,118640599
2618,長榮航,544083053
2630,亞航,33571918
2633,台灣高鐵,137909636
2634,漢翔,712649796
2636,台驊控股,17225662
2637,慧洋-KY,275482718
2642,宅配通,1416436
2645,長榮航太,169371178
2646,星宇航空,64739443
2701,萬企,697928
2702,華園,756252
2704,國賓,4060187
2705,六福,1552381
2706,第一店,3932434
2707,晶華,18680720
2712,遠雄來,291220
2722,夏都,734288
2723,美食-KY,20851439
2727,王品,71964744
2731,雄獅,26378812
2739,寒舍,2413976
2748,雲品,3481586
2753,八方雲集,14628396
2762,世界健身-KY,5389894
2801,彰銀,641922853
2812,台中銀,270844761
2816,旺旺保,26922041
2820,華票,62471002
2832,台產,9308843
2834,臺企銀,727321940
2836,高雄銀,14972835
2836A,高雄銀甲特,120250
2838,聯邦銀,49340240
2838A,聯邦銀甲特,1729152
2845,遠東銀,203939307
2849,安泰銀,11120444
2850,新產,72628464
2851,中再保,192392281
2852,第一保,12071300
2855,統一證,294880857
2880,華南金,579359932
2881,富邦金,3258347721
2881A,富邦特,12200796
2881B,富邦金乙特,2664520
2881C,富邦金丙特,2896438
2882,國泰金,2954770275
2882A,國泰特,1900789
2882B,國泰金乙特,897805
2883,凱基金,1890886092
2883B,凱基金乙特,13718211
2884,玉山金,2371598174
2885,元大金,1457861389
2886,兆豐金,1014599977
2887,台新新光金,2376313141
2887E,台新新光戊特一,8431028
2887F,台新新光戊特二,1197644
2887G,台新新光庚特一,3408654
2887H,台新新光庚特二,4032722
2887I,台新新光辛特,113285397
2887Z1,台新新光己特,1848581
2889,國票金,257530712
2890,永豐金,877872055
2891,中信金,2025817449
2891B,中信金乙特,582746
2891C,中信金丙特,1141343
2892,第一金,1453069820
2897,王道銀行,84056189
2897B,王道銀乙特,280896
2901,欣欣,381185
2903,遠百,23654214
2904,匯僑,679173
2905,三商,26850804
2906,高林,2024406
2908,特力,7825500
2910,統領,794050
2911,麗嬰房,1151877
2912,統一超,285572048
2913,農林,16703460
2915,潤泰全,84994974
2923,鼎固-KY,8016127
2929,淘帝-KY,705251
2939,永邑-KY,1277000
2945,三商家購,590721
3002,歐格,1241402
3003,健和興,201800990
3004,豐達科,61718518
3005,神基,275539110
3006,晶豪科,7975784414
3008,大立光,16991991285
3010,華立,68198717
3011,今皓,5088111
3013,晟銘電,78748472
3014,聯陽,84522262
3015,全漢,9161367
3016,嘉晶,273503469
3017,奇鋐,11488040865
3018,隆銘綠能,594353
3019,亞光,728655272
3021,鴻名,76799551
3022,威強電,443120894
3023,信邦,502057814
3024,憶聲,12530507
3025,星通,17172170
3026,禾伸堂,2810136813
3027,盛達,2678493
3028,增你強,52416257
3029,零壹,100384228
3030,德律,241131960
3031,佰鴻,14687873
3032,偉訓,20868600
3033,威健,184398440
3034,聯詠,1228887254
3035,智原,281741511
3036,文曄,1338909073
3037,欣興,20891605013
3038,全台,4492262
3040,遠見,6465181
3041,揚智,11337967
3042,晶技,1500740249
3043,科風,622308
3044,健鼎,858795979
3045,台灣大,521566724
3046,建碁,22948918
3047,訊舟,5285403
3048,益登,38424681
3049,精金,85674912
3050,鈺德,3240445
3051,力特,15800844
3052,夆典,1129956
3054,立萬利,7678550
3055,蔚華科,478779358
3056,富華新,6675349
3057,喬鼎,899150
3058,立德,3276625
3059,華晶科,40216005
3060,銘異,15099530
3062,建漢,18774427
3090,日電貿,2510446783
3092,鴻碩,2182720
3094,聯傑,911752988
3130,一零四,10772918
3135,凌航,148221668
3138,耀登,11103430
3149,正達,199247088
3150,鈺寶-創,101541
3164,景岳,475559
3167,大量,1621328207
3168,眾福科,1182319
3189,景碩,13866578553
3209,全科,56076027
3229,晟鈦,27589061
3231,緯創,12869129752
3257,虹冠電,7686503
3266,昇陽,656882
3296,勝德,682527
3305,昇貿,136497262
3308,聯德,1432668
3311,閎暉,2579956
3312,弘憶股,37227122
3321,同泰,5110578
3338,泰碩,18084029
3346,麗清,5974271
3356,奇偶,31214635
3376,新日興,1475159207
3380,明泰,109250617
3406,玉晶光,2288590895
3413,京鼎,145255605
3416,融程電,32480936
3419,譁裕,1482156
3432,台端,479898
3437,榮創,12317174
3443,創意,12609985290
3447,展達,1646233
3450,聯鈞,560448050
3481,群創,12454348384
3494,誠研,623481
3501,維熹,4226685
3504,揚明光,278838430
3515,華擎,182936784
3518,柏騰,22864062
3528,安馳,6905837
3530,晶相光,6238858
3532,台勝科,3257826777
3533,嘉澤,1072602505
3535,晶彩科,150189030
3543,州巧,56695965
3545,敦泰,23902668
3550,聯穎,20599031
3557,嘉威,427966
3563,牧德,316470964
3576,聯合再生,58642728
3583,辛耘,696507302
3588,通嘉,10864582
3591,艾笛森,85656426
3592,瑞鼎,46960382
3593,力銘,395459
3596,智易,80115701
3605,宏致,1272015072
3607,谷崧,1097322
3617,碩天,99951567
3622,洋華,35594801
3645,達邁,99369336
3652,精聯,6130715
3653,健策,4577672710
3661,世芯-KY,13079133285
3665,貿聯-KY,5330928050
3669,圓展,21847384
3673,TPK-KY,179733515
3679,新至陞,3430868
3686,達能,919242
3694,海華,22989424
3701,大眾控,31340799
3702,大聯大,882382556
3703,欣陸,37599458
3704,合勤控,55851882
3705,永信,20645798
3706,神達,917861171
3708,上緯投控,43524353
3711,日月光投控,17064702633
3712,永崴投控,11517825
3714,富采,1775748229
3715,定穎投控,391699772
3716,中化控股,9854217
3717,聯嘉投控,44711056
4104,佳醫,7554477
4106,雃博,1930730
4108,懷特,1355082
4119,旭富,7203241
4133,亞諾法,1050180
4137,麗豐-KY,22856426
4142,國光生,15823622
4148,全宇生技-KY,820621
4155,訊映,3280674
4164,承業醫,8378107
4169,泰宗,32056321
4178,永笙-KY,612000
4190,佐登-KY,232579
4195,基米-創,1160135
4306,炎洲,19836776
4414,如興,2978248
4426,利勤,379007
4438,廣越,5794568
4439,冠星-KY,935618
4440,宜新實業,1752408
4441,振大環球,11448416
4526,東台,163348958
4532,瑞智,24971198
4536,拓凱,37831011
4540,全球傳動,142411421
4545,銘鈺,1644646
4551,智伸科,271879640
4552,力達-KY,820217
4555,氣立,10413503
4557,永新-KY,2279878
4560,強信-KY,5655518
4562,穎漢,5248020
4564,元翎,15008144
4566,時碩工業,32824815
4569,六方科-KY,29365846
4571,鈞興-KY,24207181
4572,駐龍,4919732
4576,大銀微系統,1529185903
4581,光隆精密-KY,292540
4582,聚恆-創,2446910
4583,台灣精銳,37761237
4585,達明,80512472
4588,玖鼎電力,1586493
4590,富田-創,16741937
4720,德淵,6307322
4722,國精化,120410955
4736,泰博,55880541
4737,華廣,9304547
4739,康普,55242430
4746,台耀,39837011
4755,三福化,14403204
4763,材料*-KY,309822290
4764,雙鍵,103480897
4766,南寶,51981062
4770,上品,328423060
4771,望隼,30512112
4807,日成-KY,6710016
4904,遠傳,551573057
4906,正文,126312674
4912,聯德控股-KY,58199177
4915,致伸,107885663
4916,事欣科,91884796
4919,新唐,400945072
4927,泰鼎-KY,272548393
4930,燦星網,347626
4934,太極,5724869
4935,茂林-KY,3668904
4938,和碩,1181675247
4942,嘉彰,3042063
4943,康控-KY,1133126
4949,有成精密,30005243
4952,凌通,15131261
4956,光鋐,146683162
4958,臻鼎-KY,16926361318
4960,誠美材,25798302
4961,天鈺,48389122
4967,十銓,952077920
4968,立積,23363170
4976,佳凌,99948145
4977,眾達-KY,828292035
4989,榮科,167054476
4994,傳奇,1323446
4999,鑫禾,733023
5007,三星,6191536
5203,訊連,6777478
5215,科嘉-KY,820320
5222,全訊,15134714
5225,東科-KY,33243248
5234,達興材料,65967642
5236,凌陽創新,8256981
5243,乙盛-KY,265938295
5244,弘凱,9572963
5258,虹堡,20222647
5269,祥碩,470271590
5283,禾聯碩,4376659
5284,jpp-KY,326305911
5285,界霖,54821056
5288,豐祥-KY,17398222
5292,華懋,21995551
5306,桂盟,5194875
5388,中磊,122691716
5434,崇越,240689242
5469,瀚宇博,49111615
5471,松翰,166226286
5484,慧友,4015982
5515,建國,18837902
5519,隆大,21750824
5521,工信,17935415
5522,遠雄,23000995
5525,順天,2243019
5531,鄉林,3289143
5533,皇鼎,975900
5534,長虹,48529505
5538,東明-KY,1041344
5546,永固-KY,1142600
5607,遠雄港,55429962
5608,四維航,68066354
5706,鳳凰,4184479
5871,中租-KY,545993170
5871A,中租-KY甲特,8323200
5876,上海商銀,457114089
5880,合庫金,411198468
5906,台南-KY,54720
5907,大洋-KY,1737179
6005,群益證,171860436
6024,群益期,17002927
6108,競國,41626777
6112,邁達特,18489135
6115,鎰勝,10778635
6116,彩晶,297744276
6117,迎廣,5358069
6120,達運,13353223
6128,上福,2344784
6133,金橋,59748812
6136,富爾特,6617923
6139,亞翔,1194067109
6141,柏承,119263840
6142,友勁,2905535
6152,百一,6912345
6153,嘉聯益,30432064
6155,鈞寶,173117157
6164,華興,3433491
6165,浪凡,6847213
6166,凌華,314611037
6168,宏齊,276807851
6176,瑞儀,110513634
6177,達麗,126979903
6183,關貿,2536257
6184,大豐電,6479418
