code,name,trading_value
00711B,復華彭博新興債,1585628
00712,復華富時不動產,610634122
00713,元大台灣高息低波,257901921
00714,群益道瓊美國地產,10329685
00715L,期街口布蘭特正2,346648551
00717,富邦美國特別股,4582088
00728,第一金工業30,6087913
00730,富邦臺灣優質高息,1730075
00731,復華富時高息低波,50679412
00733,富邦臺灣中小,8907438
00735,國泰臺韓科技,96616819
00736,國泰新興市場,3296805
00737,國泰AI機器人,3347998
00738U,期元大道瓊白銀,329101286
00739,元大MSCI A股,416439
00752,中信中國50,17716575
00753L,中信中國50正2,72924548
00757,統一FANG+,68607962
00762,元大全球AI,10681504
00763U,期街口道瓊銅,23394861
00770,國泰北美科技,49517338
00771,元大US高息特別股,145014
00775B,台新投等債15+,2468737
00783,富邦中証500,861439
00830,國泰費城半導體,346851790
00850,元大臺灣ESG永續,36010142
00851,台新全球AI,3144518
00852L,國泰美國道瓊正2,7192165
00861,元大全球未來通訊,6241441
00865B,國泰US短期公債,97918589
00875,國泰網路資安,1587082
00876,元大全球5G,6683467
00878,國泰永續高股息,846679935
00881,國泰台灣科技龍頭,607877712
00882,中信中國高股息,57152817
00885,富邦越南,23849842
00891,中信關鍵半導體,344064381
00892,富邦台灣半導體,114015692
00893,國泰智能電動車,16356186
00894,中信小資高價30,30094131
00895,富邦未來車,18934260
00896,中信綠能及電動車,432912917
00897,富邦基因免疫生技,10096898
00898,國泰基因免疫革命,11499776
00899,FT潔淨能源,581007
00900,富邦特選高股息30,60963132
00901,永豐智能車供應鏈,641721
00902,中信電池及儲能,5081428
00903,富邦元宇宙,1373155
00904,台新臺灣半導體30,16536483
00905,FT臺灣Smart,12923729
00907,永豐優息存股,8563254
00908,富邦入息REITs+,663462
00909,國泰數位支付服務,56488144
00910,第一金太空衛星,22635078
00911,兆豐洲際半導體,7690327
00912,中信臺灣智慧50,4111204
00913,兆豐台灣晶圓製造,26326237
00915,凱基優選高股息30,28537313
00916,國泰全球品牌50,6422182
00917,中信特選金融,10690284
00918,大華優利高填息30,2709955541
00919,群益台灣精選高息,2896692397
00920,富邦ESG綠色電力,17354705
00921,兆豐龍頭等權重,21513071
00922,國泰台灣領袖50,291703731
00923,群益台ESG低碳50,127055255
00924,復華S&P500成長,33331461
00926,凱基全球菁英55,21549284
00927,群益半導體收益,323494567
00929,復華台灣科技優息,577098886
00930,永豐ESG低碳高息,40580909
00932,兆豐永續高息等權,5530891
00934,中信成長高股息,71162227
00935,野村臺灣新科技50,475860279
00936,台新永續高息中小,8107207
00938,凱基優選30,61278814
00939,統一台灣高息動能,42894870
00940,元大台灣價值高息,129647574
00941,中信上游半導體,13274796
00943,兆豐電子高息等權,6021939
00944,野村趨勢動能高息,1387893
00945B,凱基美國非投等債,29422909
00946,群益科技高息成長,15430870
00947,台新臺灣IC設計,103881135
00949,復華日本龍頭,6944725
00951,台新日本半導體,28164866
00952,凱基台灣AI50,21488905
00953B,群益優選非投等債,182272132
00954,中信日本半導體,21519604
00956,中信日經高股息,4768894
00960,野村全球航運龍頭,13205154
00961,FT臺灣永續高息,420524608
00962,台新AI優息動能,41866955
00963,中信全球高股息,10361882
00964,中信亞太高股息,19409062
00965,元大航太防衛科技,36032447
00971,野村美國研發龍頭,1613013
00972,野村日本動能高息,123063
009800,中信NASDAQ,16575154
009801,中信美國創新科技,3646477
009802,富邦旗艦50,87512825
009803,玉山市值動能50,209751676
009804,聯邦台精彩50,12249437
009805,台新美國電力基建,46789450
009808,華南永昌優選50,1802396
009809,富邦淨零ESG50,7704375
00980A,主動野村臺灣優選,153897267
009810,玉山全球藍籌100,4454952
009811,統一美國50,17996838
009812,野村日本東證,2384538
009813,貝萊德標普卓越50,9124657
009816,凱基台灣TOP50,1224715933
009817,國泰日本不動產,9792263
009818,華南永昌NASDAQxT,2512206
009819,中信數據及電力,18251014
00981A,主動統一台股增長,2318878306
00981T,平衡凱基雙核收息,15531137
009820,元大納斯達克精選,55987638
009821,野村稀土關鍵資源,37237090
009824,群益美國科技巨頭,56121865
009826,貝萊德世界股票,220168617
009827,玉山未來全球算力,48667706
009828,中信台日韓PCB,631296090
009829,大華韓國KOSPI50,250131244
00982A,主動群益台灣強棒,214039004
00982D,主動富邦動態入息,3186075
00982T,平衡兆豐台美動能,3732239
00983A,主動中信ARK創新,6113171
00983D,主動富邦複合收益,4716992
00984A,主動安聯台灣高息,31663045
00984D,主動聯博全球非投,83522540
00985A,主動野村台灣50,46231903
00985B,群益ESG投等債0-5,26271646
00986A,主動台新龍頭成長,2219503
00987A,主動台新優勢成長,22249243
00988A,主動統一全球創新,301482511
00989A,主動摩根美國科技,24572040
00990A,主動元大AI新經濟,169662359
00991A,主動復華未來50,640454277
00991B,貝萊德A級公司債,199310
00992A,主動群益科技創新,387240738
00993A,主動安聯台灣,23225266
00994A,主動第一金台股優,29572735
00995A,主動中信台灣卓越,58138416
00996A,主動兆豐台灣豐收,47437718
00997A,主動群益美國增長,69464654
00999A,主動野村臺灣高息,90038043
01001T,土銀富邦R1,1073121
01002T,土銀國泰R1,1575192
01004T,土銀富邦R2,1673013
01007T,兆豐國泰R2,1063380
01009T,王道圓滿R1,32355690
01010T,京城樂富R1,3017570
020000,富邦特選蘋果N,93450
020011,統一微波高息20N,0
020012,富邦行動通訊N,0
02001L,富邦蘋果正二N,8336200
020020,元大台股領航N,145620
020028,元大特選電動車N,1045800
020029,元大ESG高股息N,60270
020030,統一智慧電動車N,218470
020031,統一IC設計臺灣N,32580
020032,元大綠能N,0
020034,元大IC設計N,63460
020036,元大金融配息N,22880
020037,元大金融高股息N,12830
020038,元大ESG配息N,248000
020039,元大加權N,104700
1101,台泥,503187465
1101B,台泥乙特,1687168
1102,亞泥,242344915
1103,嘉泥,4191090
1104,環泥,12979221
1108,幸福,7251953
1109,信大,1077614
1110,東泥,3556285
1201,味全,3147220
1203,味王,623901
1210,大成,48549536
1213,大飲,44666
1215,卜蜂,101386920
1216,統一,703124490
1217,愛之味,1899140
1218,泰山,5174604
1219,福壽,1228578
1220,台榮,712453
1225,福懋油,1900220
1227,佳格,11431493
1229,聯華,40197341
1231,聯華食,14379178
1232,大統益,26677201
1233,天仁,658993
1234,黑松,1474582
1235,興泰,274462
1236,宏亞,752423
1256,鮮活果汁-KY,6232015
1301,台塑,1435754514
1303,南亞,14266855916
1304,台聚,30682947
1305,華夏,17845962
1307,三芳,11769344
1308,亞聚,20482896
1309,台達化,36633799
1310,台苯,14845020
1312,國喬,681426097
1312A,國喬特,0
1313,聯成,25724491
1314,中石化,118058123
1315,達新,13087366
1316,上曜,28850196
1319,東陽,61598010
1321,大洋,2030610
1323,永裕,476903
1324,地球,123028
1325,恆大,2642195
1326,台化,1585902981
1337,再生-KY,1116582
1338,廣華-KY,777538
1339,昭輝,2064061
1340,勝悅-KY,166113
1341,富林-KY,238796
1342,八貫,8612850
1402,遠東新,195841903
1409,新纖,1637471041
1410,南染,6584126
1413,宏洲,326480
1414,東和,5576024
1416,廣豐,5379647
1417,嘉裕,822804
1418,東華,353660
1419,新紡,2951856
1423,利華,351258
1432,大魯閣,955654
1434,福懋,23827335
1435,中福,308466
1436,華友聯,3926354
1437,勤益控,4312610
1438,三地開發,522381
1439,雋揚,526600
1440,南紡,43304757
1441,大東,1705016
1442,名軒,4807792
1443,立益物流,355439
1444,力麗,7140703
1445,大宇,292689
1446,宏和,1623778
1447,力鵬,4049954
1449,佳和,3250615
1451,年興,674534
1452,宏益,925787
1453,大將,758951
1454,台富,1217250
1455,集盛,4777715
1456,怡華,23334364
1457,宜進,373299
1459,聯發,2030013
1460,宏遠,2403875
1463,強盛新,1285966
1464,得力,2310693
1465,偉全,1191098
1466,聚隆,3934438
1467,南緯,1430552
1468,昶和,661350
1470,大統新創,49011
1471,首利,1090257
1472,三洋實業,627869
1473,台南,491177
1474,弘裕,478019
1475,業旺,1918572
1476,儒鴻,444512533
1477,聚陽,166174907
1503,士電,359495264
1504,東元,250737576
1506,正道,3128641
1512,瑞利,59786
1513,中興電,156315435
1514,亞力,63139612
1515,力山,25304217
1516,川飛,299098
1517,利奇,2660513
1519,華城,991466185
1521,大億,301325
1522,堤維西,16028326
1522A,堤維西甲特,406800
1524,耿鼎,9074151
1525,江申,523194
1526,日馳,1128109
1527,鑽全,2923038
1528,恩德,38194268
1529,樂事綠能,3403678
1530,亞崴,248993
1531,高林股,878261
1532,勤美,3012942
1533,車王電,2692267
1535,中宇,1775954
1536,和大,49227701
1537,廣隆,10675561
1538,正峰,157766
1539,巨庭,155800
1540,喬福,1802476
1541,錩泰,170522
1558,伸興,12498807
1560,中砂,332177641
1563,巧新,55627742
1568,倉佑,7319966
1582,信錦,31196411
1583,程泰,348544
1587,吉茂,2748770
1590,亞德客-KY,1049859085
1597,直得,261105189
1598,岱宇,3496068
1603,華電,4456115
1604,聲寶,3584358
1605,華新,443962081
1608,華榮,88173651
1609,大亞,122038117
1611,中電,4173095
1612,宏泰,13073278
1614,三洋電,5622432
1615,大山,1626786
1616,億泰,5637832
1617,榮星,5546242
1618,合機,8033000
1623,大東電,29238218
1626,艾美特-KY,1226451
1702,南僑,3088991
1707,葡萄王,19046066
1708,東鹼,89181992
1709,和益,644377950
1710,東聯,55851821
1711,永光,96516329
1712,興農,25128722
1713,國化,5712772
1714,和桐,89103792
1717,長興,501645138
1718,中纖,122117581
1720,生達,7105380
1721,國慶科技,36234089
1722,台肥,231716050
1723,中碳,76791625
1725,元禎,667110
1726,永記,1332323
1727,中華化,102970559
1730,花仙子,1537415
1731,美吾華,1183510
1732,毛寶,1895180
1733,五鼎,2425696
1734,杏輝,3022397
1735,日勝化,1163895
1736,喬山,17260057
1737,臺鹽,5148703
1752,南光,1507300
1760,寶齡富錦,8669779
1762,中化生,982341
1773,勝一,69134208
1776,展宇,721572
1783,和康生,4394729
1786,科妍,14127457
1789,神隆,15274033
1795,美時,126006492
1802,台玻,564828793
1805,寶徠,441600
1806,冠軍,631999
1808,潤隆,87314557
1809,中釉,30351487
1810,和成,30332937
1817,凱撒衛,3593579
1903,士紙,1106780
1904,正隆,80887665
1905,華紙,20262712
1906,寶隆,411478
1907,永豐餘,20498291
1909,榮成,18002159
2002,中鋼,415645906
2002A,中鋼特,1224306
2006,東和鋼鐵,49203846
2007,燁興,1568345
2008,高興昌,142343
2009,第一銅,161860271
2010,春源,8057744
2012,春雨,909834
2013,中鋼構,1376963
2014,中鴻,25219459
2015,豐興,7293456
2017,官田鋼,2385061
2020,美亞,4811410
2022,聚亨,1391720
2023,燁輝,18447290
2024,志聯,92403
2025,千興,3246303
2027,大成鋼,966534795
2028,威致,2369033
2029,盛餘,9005232
2030,彰源,62436764
2031,新光鋼,18708252
2032,新鋼,2436034
2033,佳大,32939442
2034,允強,15582232
2038,海光,1115156
2049,上銀,1343756253
2059,川湖,3593458350
2062,橋椿,8679234
2069,運錩,44038722
2072,世紀風電,30290530
2101,南港,46597029
2102,泰豐,9643017
2103,台橡,102270333
2104,國際中橡,45732287
2105,正新,115312835
2106,建大,9611806
2107,厚生,7245366
2108,南帝,13883935
2109,華豐,732761
2114,鑫永銓,2374352
2115,六暉-KY,2184183
2201,裕隆,100561074
2204,中華,16207189
2206,三陽工業,12118349
2207,和泰車,71557646
2208,台船,29825935
2211,長榮鋼,14604779
2227,裕日車,2819594
2228,劍麟,5659966
2231,為升,7202906
2233,宇隆,55404657
2236,百達-KY,71524671
2237,華德動能-創,1922820
2239,英利-KY,416500
2241,艾姆勒,12318694
2243,宏旭-KY,31635258
2247,汎德永業,5653575
2248,華勝-KY,662600
2250,IKKA-KY,2387074
2254,巨鎧精密-創,121318795
2258,鴻華先進-創,8003844
2301,光寶科,5780218713
2302,麗正,56907306
2303,聯電,29244478012
2305,全友,664396257
2308,台達電,34731630923
2312,金寶,179478565
2313,華通,3161894959
2314,台揚,861672
2316,楠梓電,228992767
2317,鴻海,10054588303
2323,中環,53408349
2324,仁寶,1334692786
2327,國巨*,21276998535
2328,廣宇,51041852
2329,華泰,61039673
2330,台積電,48523945987
2331,精英,19553443
2332,友訊,67460294
2337,旺宏,3115498647
2338,光罩,578607253
2340,台亞,49566115
2342,茂矽,56567806
2344,華邦電,12251930175
2345,智邦,5889536500
2347,聯強,251833113
2348,海悅,18949524
2348A,海悅甲特,617250
2349,錸德,17436979
2351,順德,2468008775
2352,佳世達,118982548
2353,宏碁,214726128
2354,鴻準,441872378
2355,敬鵬,48327085
2356,英業達,1004406934
2357,華碩,2439074784
2359,所羅門,373260506
2360,致茂,5547159020
2362,藍天,19836126
2363,矽統,342144435
2364,倫飛,34064337
2365,昆盈,11811783
2367,燿華,122734074
2368,金像電,4676903245
2369,菱生,100713209
2371,大同,77078636
2373,震旦行,959874
2374,佳能,97859664
2375,凱美,311450161
2376,技嘉,1823333889
2377,微星,2208495181
2379,瑞昱,1994644037
2380,虹光,1401315
2382,廣達,4516625129
2383,台光電,7352290390
2385,群光,310643032
2387,精元,5149268
2388,威盛,152124990
2390,云辰,5690490
2392,正崴,67872418
2393,億光,66371314
2395,研華,990227623
2397,友通,9747028
2399,映泰,65368570
2401,凌陽,35187811
2402,毅嘉,43328963
2404,漢唐,710754840
2405,輔信,18404006
2406,國碩,73022639
2408,南亞科,19635124804
2409,友達,15150116983
2412,中華電,992026828
2413,環科,904562401
2414,精技,6061753
2415,錩新,1395606
2417,圓剛,23748695
2419,仲琦,30154943
2420,新巨,15128509
2421,建準,323846299
2423,固緯,9687628
2424,隴華,89311
2425,承啟,14268144
2426,鼎元,2642711443
2427,三商電,7486680
2428,興勤,195696658
2429,銘旺科,5955898
2430,燦坤,951078
2431,聯昌,1714164
2432,倚天酷碁-創,685100
2433,互盛電,829302
2434,統懋,24615309
2436,偉詮電,475342073
2438,翔耀,1798648
2439,美律,162432968
2440,太空梭,2460153
2441,超豐,236035431
2442,新美齊,17806021
2444,兆勁,1861596
2449,京元電子,3539417650
2450,神腦,796175
2451,創見,614925010
2453,凌群,7906845
2454,聯發科,30892462990
2455,全新,840640769
2457,飛宏,16852013
2458,義隆,127635847
2459,敦吉,3701770
2460,建通,37543065
2461,光群雷,20901489
2462,良得電,2164236
2464,盟立,2918926019
2465,麗臺,312980161
2466,冠西電,70625806
2467,志聖,352120759
2468,華經,4536046
2471,資通,2269722
2472,立隆電,449020827
2474,可成,215227629
2476,鉅祥,76626872
2477,美隆電,2120909
2478,大毅,442148531
2480,敦陽科,12632456
2481,強茂,6684477586
2482,連宇,1750801
2483,百容,23424085
2484,希華,330092072
2485,兆赫,89389622
2486,一詮,973532417
2488,漢平,2283862
2489,瑞軒,329545356
2491,吉祥全,26981061
2492,華新科,13699211612
2493,揚博,173328587
2495,普安,21663502
2496,卓越,745866
2497,怡利電,13867272
2498,宏達電,75149898
2501,國建,30317667
2504,國產,16459685
2505,國揚,4541785
2506,太設,2678145
2509,全坤建,1196675
2511,太子,2483081
2514,龍邦,265379
2515,中工,36195212
2516,新建,1919582
2520,冠德,34737732
2524,京城,1098638
2527,宏璟,21078752
2528,皇普,3801266
2530,華建,14676568
2534,宏盛,2519753
2535,達欣工,17438114
2536,宏普,7739579
2537,聯上發,4671174
2538,基泰,3505333
2539,櫻花建,33664562
2540,愛山林,21667541
2542,興富發,644953878
2543,皇昌,24138363
2545,皇翔,6086280
2546,根基,12586966
2547,日勝生,11351479
2548,華固,50964467
2597,潤弘,29471311
2601,益航,21236255
2603,長榮,1549749532
2605,新興,922337738
2606,裕民,514424668
2607,榮運,13415240
2608,嘉里大榮,17206139
2609,陽明,2538411725
2610,華航,287530482
2611,志信,6740932
2612,中航,60810223
2613,中櫃,8965689
2614,東森,15159677
2615,萬海,3996969242
2616,山隆,1697519
2617,台航,112253657
2618,長榮航,502577484
2630,亞航,33905056
2633,台灣高鐵,63360317
2634,漢翔,570396612
2636,台驊控股,68143387
2637,慧洋-KY,458848914
2642,宅配通,404443
2645,長榮航太,133842400
2646,星宇航空,137245172
2701,萬企,123293
2702,華園,164694
2704,國賓,1753486
2705,六福,2141254
2706,第一店,2103853
2707,晶華,11891833
2712,遠雄來,14450
2722,夏都,352697
2723,美食-KY,11840736
2727,王品,48374630
2731,雄獅,35746143
2739,寒舍,2841747
2748,雲品,2066672
2753,八方雲集,27408272
2762,世界健身-KY,6174780
2801,彰銀,721455923
2812,台中銀,333181893
2816,旺旺保,9962308
2820,華票,50071204
2832,台產,19405097
2834,臺企銀,1096102276
2836,高雄銀,21623015
2836A,高雄銀甲特,72050
2838,聯邦銀,41857579
2838A,聯邦銀甲特,6426900
2845,遠東銀,114287735
2849,安泰銀,4647554
2850,新產,17309025
2851,中再保,80747068
2852,第一保,10296353
2855,統一證,201832777
2880,華南金,584128261
2881,富邦金,1850381982
2881A,富邦特,4517879
2881B,富邦金乙特,429967
2881C,富邦金丙特,2349070
2882,國泰金,1511655755
2882A,國泰特,1470422
2882B,國泰金乙特,172864
2883,凱基金,1541689968
2883B,凱基金乙特,17241843
2884,玉山金,2554946230
2885,元大金,1050683483
2886,兆豐金,1039846120
2887,台新新光金,1620620298
2887E,台新新光戊特一,8834262
2887F,台新新光戊特二,1700954
2887G,台新新光庚特一,2869622
2887H,台新新光庚特二,26015173
2887I,台新新光辛特,44949153
2887Z1,台新新光己特,5056814
2889,國票金,217733884
2890,永豐金,971403085
2891,中信金,1292515483
2891B,中信金乙特,834674
2891C,中信金丙特,133134
2892,第一金,1099443964
2897,王道銀行,28352215
2897B,王道銀乙特,216202
2901,欣欣,5436299
2903,遠百,32747458
2904,匯僑,361807
2905,三商,23928374
2906,高林,1867818
2908,特力,5109450
2910,統領,382970
2911,麗嬰房,492440
2912,統一超,285507167
2913,農林,5756502
2915,潤泰全,50574797
2923,鼎固-KY,2358874
2929,淘帝-KY,5911780
2939,永邑-KY,1327050
2945,三商家購,560176
3002,歐格,1345375
3003,健和興,32026378
3004,豐達科,26526419
3005,神基,109262705
3006,晶豪科,8131167588
3008,大立光,11884871795
3010,華立,76346703
3011,今皓,3254285
3013,晟銘電,97925511
3014,聯陽,51910154
3015,全漢,16447004
3016,嘉晶,1499086316
3017,奇鋐,8829341945
3018,隆銘綠能,395479
3019,亞光,306597009
3021,鴻名,8725280
3022,威強電,87717994
3023,信邦,115425544
3024,憶聲,19277018
3025,星通,8646293
3026,禾伸堂,10772200540
3027,盛達,2638861
3028,增你強,40662683
3029,零壹,100268527
3030,德律,197859409
3031,佰鴻,17682209
3032,偉訓,16897239
3033,威健,124003688
3034,聯詠,1371726707
3035,智原,378087396
3036,文曄,1257055288
3037,欣興,18835566019
3038,全台,6131796
3040,遠見,13521156
3041,揚智,7157060
3042,晶技,3081322376
3043,科風,1188479
3044,健鼎,1443312884
3045,台灣大,492670922
3046,建碁,18408774
3047,訊舟,3363352
3048,益登,57733876
3049,精金,50479672
3050,鈺德,4000009
3051,力特,7693130
3052,夆典,1253692
3054,立萬利,1868702
3055,蔚華科,1383512453
3056,富華新,2693563
3057,喬鼎,753654
3058,立德,3361802
3059,華晶科,23554730
3060,銘異,21744118
3062,建漢,17747410
3090,日電貿,969130224
3092,鴻碩,3145807
3094,聯傑,235295522
3130,一零四,4184582
3135,凌航,123054014
3138,耀登,8746388
3149,正達,193321079
3150,鈺寶-創,482898
3164,景岳,8331
3167,大量,4841264743
3168,眾福科,653891
3189,景碩,11224753066
3209,全科,52485323
3229,晟鈦,487427465
3231,緯創,16559745105
3257,虹冠電,14010440
3266,昇陽,541981
3296,勝德,541234
3305,昇貿,118345642
3308,聯德,874795
3311,閎暉,2824656
3312,弘憶股,34863431
3321,同泰,2516121
3338,泰碩,23208459
3346,麗清,28248118
3376,新日興,3847915855
3380,明泰,88136904
3406,玉晶光,10351133115
3413,京鼎,246425978
3416,融程電,25339453
3419,譁裕,1536680
3432,台端,95742
3437,榮創,44546429
3443,創意,11207290355
3447,展達,2145281
3450,聯鈞,1319264057
3481,群創,7149172548
3494,誠研,290171
3501,維熹,6504875
3504,揚明光,124036247
3515,華擎,39938360
3518,柏騰,16350586
3528,安馳,10857991
3530,晶相光,4524793
3532,台勝科,1801358165
3533,嘉澤,1312175985
3535,晶彩科,84127460
3543,州巧,33190918
3545,敦泰,39360786
3550,聯穎,12249815
3557,嘉威,1953982
3563,牧德,243272453
3576,聯合再生,79676938
3583,辛耘,514723336
3588,通嘉,5441853
3592,瑞鼎,57478168
3593,力銘,42562
3596,智易,173181639
3605,宏致,1243135521
3607,谷崧,1131267
3617,碩天,111938170
3622,洋華,18133010
3645,達邁,378529500
3652,精聯,1952234
3653,健策,3659610810
3661,世芯-KY,9090826610
3665,貿聯-KY,1804529420
3669,圓展,2165738
3673,TPK-KY,184436862
3679,新至陞,4231845
3686,達能,1096693
3694,海華,29084692
3701,大眾控,20291199
3702,大聯大,1164528336
3703,欣陸,6216261
3704,合勤控,26275792
3705,永信,13688904
3706,神達,519069574
3708,上緯投控,61986087
3711,日月光投控,11260375814
3712,永崴投控,7982243
3714,富采,356754123
3715,定穎投控,1208221092
3716,中化控股,4173560
3717,聯嘉投控,20074319
4104,佳醫,50585425
4106,雃博,4572766
4108,懷特,1302574
4119,旭富,12601778
4133,亞諾法,429220
4137,麗豐-KY,14858894
4142,國光生,8696753
4148,全宇生技-KY,11994547
4155,訊映,16537666
4164,承業醫,11902152
4169,泰宗,28674078
4178,永笙-KY,1962716
4190,佐登-KY,94207
4195,基米-創,1666050
4306,炎洲,22690514
4414,如興,609956
4426,利勤,296393
4438,廣越,5150264
4439,冠星-KY,1052140
4440,宜新實業,438152
4441,振大環球,8539671
4526,東台,40099984
4532,瑞智,11353870
4536,拓凱,9446318
4540,全球傳動,53100023
4545,銘鈺,1570002
4551,智伸科,209074526
4552,力達-KY,1050406
4555,氣立,3512591
4557,永新-KY,4648369
4560,強信-KY,13739740
4562,穎漢,3839454
4564,元翎,9426665
4566,時碩工業,110324376
4569,六方科-KY,12561305
4571,鈞興-KY,13536228
4572,駐龍,784802
4576,大銀微系統,682060039
4581,光隆精密-KY,474350
4582,聚恆-創,1317714
4583,台灣精銳,47707699
4585,達明,65484365
4588,玖鼎電力,359284
4590,富田-創,29009205
4720,德淵,5445575
4722,國精化,164919205
4736,泰博,23616792
4737,華廣,4712934
4739,康普,134970352
4746,台耀,24192918
4755,三福化,8046667
4763,材料*-KY,245268440
4764,雙鍵,99089453
4766,南寶,43551403
4770,上品,145728613
4771,望隼,46432420
4807,日成-KY,3153299
4904,遠傳,234826699
4906,正文,71971508
4912,聯德控股-KY,56095307
4915,致伸,359719214
4916,事欣科,101582478
4919,新唐,187920801
4927,泰鼎-KY,104473731
4930,燦星網,107665
4934,太極,3771375
4935,茂林-KY,5201310
4938,和碩,515130340
4942,嘉彰,3545774
4943,康控-KY,244539
4949,有成精密,22850067
4952,凌通,14506842
4956,光鋐,37146102
4958,臻鼎-KY,8164996791
4960,誠美材,27348249
4961,天鈺,109751045
4967,十銓,676425216
4968,立積,20478012
4976,佳凌,43658278
4977,眾達-KY,592953306
4989,榮科,304360754
4994,傳奇,1355158
4999,鑫禾,833079
5007,三星,10050299
5203,訊連,6273028
5215,科嘉-KY,858396
5222,全訊,13879308
5225,東科-KY,16215213
5234,達興材料,85821448
5236,凌陽創新,6664523
5243,乙盛-KY,84567227
5244,弘凱,5111557
5258,虹堡,9696512
5269,祥碩,499112925
5283,禾聯碩,1563054
5284,jpp-KY,42561414
5285,界霖,163463964
5288,豐祥-KY,16904854
5292,華懋,14633404
5306,桂盟,6662292
5388,中磊,260450085
5434,崇越,190300154
5469,瀚宇博,35531040
5471,松翰,54348588
5484,慧友,15879179
5515,建國,49539989
5519,隆大,8553166
5521,工信,13794914
5522,遠雄,26791775
5525,順天,821912
5531,鄉林,2604640
5533,皇鼎,3052110
5534,長虹,86896522
5538,東明-KY,805729
5546,永固-KY,246300
5607,遠雄港,106883969
5608,四維航,111404289
5706,鳳凰,2445167
5871,中租-KY,403532939
5871A,中租-KY甲特,1751800
5876,上海商銀,338266005
5880,合庫金,325162591
5906,台南-KY,204953
5907,大洋-KY,1161771
6005,群益證,161284021
6024,群益期,12454149
6108,競國,36638240
6112,邁達特,11329258
6115,鎰勝,6958251
6116,彩晶,384951954
6117,迎廣,5863306
6120,達運,21695045
6128,上福,5694529
6133,金橋,18222821
6136,富爾特,8169283
6139,亞翔,991162964
6141,柏承,278741463
6142,友勁,752969
6152,百一,68415968
6153,嘉聯益,30930553
6155,鈞寶,64667964
6164,華興,5055298
6165,浪凡,8530330
6166,凌華,146450860
6168,宏齊,294364806
6176,瑞儀,248090793
6177,達麗,65389320
6183,關貿,1459573
6184,大豐電,11472266
6189,豐藝,20150481
6191,精成科,68762326
6192,巨路,5812444
6196,帆宣,768311694
6197,佳必琪,213871345
6201,亞弘電,1051330
6202,盛群,32882909
